dps,name,star,element,weapon,str,amulets,condition,comment,
4580,Addis,4星,风,刀,3149,[RR+CE];dpsrange:(3400~4947),<hp70>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1525,force_strike:41,skill_1:1439,skill_2:0,skill_3:250,team_buff:0,s1_poison:57,ex_wand:393,bleed:872
4008,_c_Addis,4星,风,刀,3149,[RR+CE];dpsrange:(2980~4336),!<hp70>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1337,force_strike:36,skill_1:1261,skill_2:0,skill_3:219,team_buff:0,s1_poison:50,ex_wand:343,bleed:759
4998,Ieyasu,5星,暗,刀,2427,[RR+Jewels_of_the_Sun];dpsrange:(3129~5618),<hp70>,Shinobi,attack:959,force_strike:0,skill_1:1666,skill_2:0,skill_3:299,team_buff:0,ex_wand:526,bleed:1544
3979,_c_Ieyasu,5星,暗,刀,2427,[RR+Jewels_of_the_Sun];dpsrange:(2492~4496),!<hp70>,Shinobi,attack:767,force_strike:0,skill_1:1335,skill_2:0,skill_3:238,team_buff:0,ex_wand:418,bleed:1219
3292,Sinoa,4星,火,法,2953,[RR+FoG];dpsrange:(2261~5071),<hit15 & hp100 & hp70>,5c+fs,attack:1386,force_strike:344,skill_1:0,skill_2:676,skill_3:0,team_buff:783,ex_wand:101
2758,_c_Sinoa,4星,火,法,2953,[RR+FoG];dpsrange:(1777~4440),!<hit15 & hp100 & hp70>,5c+fs,attack:1091,force_strike:271,skill_1:0,skill_2:532,skill_3:0,team_buff:783,ex_wand:79
3156,Ezelith,5星,火,匕,3002,[RR+FoG];dpsrange:(3043~3420),<hp70 & hit15>,Flurry Debilitator won't work in the game,attack:1235,force_strike:134,skill_1:1255,skill_2:0,skill_3:234,team_buff:72,ex_wand:223
2674,_c_Ezelith,5星,火,匕,3002,[RR+FoG];dpsrange:(2572~2919),!<hp70 & hit15>,Flurry Debilitator won't work in the game,attack:1044,force_strike:113,skill_1:1060,skill_2:0,skill_3:198,team_buff:69,ex_wand:188
4305,Sazanka,4星,暗,斧,2262,[KFM+CE];dpsrange:(3006~4799),<hp70 & sleep>,Shinobi;,attack:1244,force_strike:156,skill_1:1367,skill_2:0,skill_3:0,team_buff:0,s2fs:28,ex_wand:378,bleed:1129
3734,_c_Sazanka,4星,暗,斧,2262,[KFM+CE];dpsrange:(2606~4163),!<hp70 & sleep>,Shinobi;,attack:1072,force_strike:136,skill_1:1189,skill_2:0,skill_3:0,team_buff:0,s2fs:25,ex_wand:329,bleed:981
4787,Botan,4星,暗,枪,2231,[RR+Jewels_of_the_Sun];dpsrange:(3375~5096),<hp70>,Shinobi,attack:717,force_strike:111,skill_1:1319,skill_2:0,skill_3:435,team_buff:421,ex_wand:461,bleed:1321
4240,_c_Botan,4星,暗,枪,2231,[RR+Jewels_of_the_Sun];dpsrange:(3005~4511),!<hp70>,Shinobi,attack:627,force_strike:97,skill_1:1154,skill_2:0,skill_3:380,team_buff:421,ex_wand:403,bleed:1155
5861,Natalie,5星,暗,刀,2426,[TL+The_Chocolatiers];dpsrange:(5787~5889),<energy & last offense & hp20 & s2 without str buff>,Shinobi,attack:1092,force_strike:0,skill_1:1878,skill_2:0,skill_3:941,team_buff:0,s1_energized:6,s1_crisis:1202,ex_wand:612,s3_energized:62,s1_crisis_energized:63
3226,_c_Natalie,5星,暗,刀,2426,[TL+The_Chocolatiers];dpsrange:(3226~3226),!<energy & last offense & hp20 & s2 without str buff>,Shinobi,attack:843,force_strike:0,skill_1:1380,skill_2:0,skill_3:692,team_buff:0,ex_wand:310
