-,60,_
2628,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:310,force_strike:884,skill_1:911,skill_2:254,skill_3:180,team_buff:86
2239,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:881,force_strike:0,skill_1:770,skill_2:320,skill_3:151,team_buff:115
-,60,k
2891,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:341,force_strike:973,skill_1:1002,skill_2:279,skill_3:198,team_buff:95
2463,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:970,force_strike:0,skill_1:847,skill_2:352,skill_3:167,team_buff:126
-,60,r
2837,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:310,force_strike:884,skill_1:1048,skill_2:292,skill_3:207,team_buff:93
2435,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:881,force_strike:0,skill_1:886,skill_2:368,skill_3:174,team_buff:124
-,60,kr
3120,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:341,force_strike:973,skill_1:1152,skill_2:321,skill_3:228,team_buff:102
2678,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:970,force_strike:0,skill_1:974,skill_2:405,skill_3:192,team_buff:136
-,60,d
2800,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:330,force_strike:942,skill_1:971,skill_2:270,skill_3:192,team_buff:92
2394,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:942,force_strike:0,skill_1:823,skill_2:342,skill_3:162,team_buff:123
-,60,kd
3080,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:363,force_strike:1036,skill_1:1068,skill_2:297,skill_3:211,team_buff:101
2633,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:1037,force_strike:0,skill_1:906,skill_2:376,skill_3:178,team_buff:135
-,60,b
2628,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:310,force_strike:884,skill_1:911,skill_2:254,skill_3:180,team_buff:86
2239,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:881,force_strike:0,skill_1:770,skill_2:320,skill_3:151,team_buff:115
-,60,kb
2891,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:341,force_strike:973,skill_1:1002,skill_2:279,skill_3:198,team_buff:95
2463,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:970,force_strike:0,skill_1:847,skill_2:352,skill_3:167,team_buff:126
-,60,rd
3023,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:330,force_strike:942,skill_1:1116,skill_2:311,skill_3:221,team_buff:100
2603,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:942,force_strike:0,skill_1:947,skill_2:393,skill_3:186,team_buff:133
-,60,krd
3325,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:363,force_strike:1036,skill_1:1228,skill_2:342,skill_3:243,team_buff:110
2863,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:1037,force_strike:0,skill_1:1041,skill_2:433,skill_3:205,team_buff:146
-,60,rb
2837,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:310,force_strike:884,skill_1:1048,skill_2:292,skill_3:207,team_buff:93
2435,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:881,force_strike:0,skill_1:886,skill_2:368,skill_3:174,team_buff:124
-,60,krb
3120,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:341,force_strike:973,skill_1:1152,skill_2:321,skill_3:228,team_buff:102
2678,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:970,force_strike:0,skill_1:974,skill_2:405,skill_3:192,team_buff:136
-,60,db
2800,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:330,force_strike:942,skill_1:971,skill_2:270,skill_3:192,team_buff:92
2394,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:942,force_strike:0,skill_1:823,skill_2:342,skill_3:162,team_buff:123
-,60,kdb
3080,Malora,3星,光,弓,2900,[RR+FoG][Cupid],<spawn c1+fs & hp70 & hit15>,,attack:363,force_strike:1036,skill_1:1068,skill_2:297,skill_3:211,team_buff:101
2633,_c_Malora,3星,光,弓,2900,[RR+FoG][Cupid],!<spawn c1+fs & hp70 & hit15>,,attack:1037,force_strike:0,skill_1:906,skill_2:376,skill_3:178,team_buff:135
-,60,rdb
