-,60,_
2865,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1946~4447),<hp100 & hp70 & hit15>,5c+fs,attack:1043,force_strike:172,skill_1:0,skill_2:945,skill_3:0,team_buff:705
2309,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1446~3730),!<hp100 & hp70 & hit15>,5c+fs,attack:776,force_strike:127,skill_1:0,skill_2:703,skill_3:0,team_buff:701
-,60,k
3152,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2140~4892),<hp100 & hp70 & hit15>,5c+fs,attack:1147,force_strike:189,skill_1:0,skill_2:1039,skill_3:0,team_buff:775
2540,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1591~4103),!<hp100 & hp70 & hit15>,5c+fs,attack:853,force_strike:140,skill_1:0,skill_2:774,skill_3:0,team_buff:771
-,60,r
2879,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1946~4447),<hp100 & hp70 & hit15>,5c+fs,attack:1044,force_strike:172,skill_1:0,skill_2:946,skill_3:0,team_buff:715
2324,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1446~3788),!<hp100 & hp70 & hit15>,5c+fs,attack:777,force_strike:128,skill_1:0,skill_2:704,skill_3:0,team_buff:714
-,60,kr
3167,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2140~4892),<hp100 & hp70 & hit15>,5c+fs,attack:1149,force_strike:189,skill_1:0,skill_2:1041,skill_3:0,team_buff:787
2557,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1591~4166),!<hp100 & hp70 & hit15>,5c+fs,attack:855,force_strike:141,skill_1:0,skill_2:775,skill_3:0,team_buff:785
-,60,d
3047,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2073~4747),<hp100 & hp70 & hit15>,5c+fs,attack:1108,force_strike:182,skill_1:0,skill_2:1004,skill_3:0,team_buff:751
2503,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1546~4060),!<hp100 & hp70 & hit15>,5c+fs,attack:831,force_strike:136,skill_1:0,skill_2:754,skill_3:0,team_buff:781
-,60,kd
3352,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2280~5221),<hp100 & hp70 & hit15>,5c+fs,attack:1219,force_strike:201,skill_1:0,skill_2:1104,skill_3:0,team_buff:826
2754,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1700~4466),!<hp100 & hp70 & hit15>,5c+fs,attack:914,force_strike:150,skill_1:0,skill_2:829,skill_3:0,team_buff:859
-,60,b
3363,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2234~5190),<hp100 & hp70 & hit15>,5c+fs,attack:1083,force_strike:152,skill_1:0,skill_2:1263,skill_3:0,team_buff:864
2733,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1661~4437),!<hp100 & hp70 & hit15>,5c+fs,attack:807,force_strike:113,skill_1:0,skill_2:942,skill_3:0,team_buff:869
-,60,kb
3699,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2458~5709),<hp100 & hp70 & hit15>,5c+fs,attack:1191,force_strike:167,skill_1:0,skill_2:1389,skill_3:0,team_buff:950
3006,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1827~4881),!<hp100 & hp70 & hit15>,5c+fs,attack:887,force_strike:124,skill_1:0,skill_2:1037,skill_3:0,team_buff:956
-,60,rd
3061,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2073~4747),<hp100 & hp70 & hit15>,5c+fs,attack:1110,force_strike:183,skill_1:0,skill_2:1004,skill_3:0,team_buff:763
2537,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1546~4060),!<hp100 & hp70 & hit15>,5c+fs,attack:834,force_strike:137,skill_1:0,skill_2:756,skill_3:0,team_buff:808
-,60,krd
3368,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2280~5221),<hp100 & hp70 & hit15>,5c+fs,attack:1221,force_strike:201,skill_1:0,skill_2:1105,skill_3:0,team_buff:839
2790,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1700~4466),!<hp100 & hp70 & hit15>,5c+fs,attack:917,force_strike:151,skill_1:0,skill_2:832,skill_3:0,team_buff:889
-,60,rb
3343,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2234~5190),<hp100 & hp70 & hit15>,5c+fs,attack:1081,force_strike:151,skill_1:0,skill_2:1261,skill_3:0,team_buff:849
2703,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1661~4437),!<hp100 & hp70 & hit15>,5c+fs,attack:804,force_strike:112,skill_1:0,skill_2:940,skill_3:0,team_buff:845
-,60,krb
3678,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2458~5709),<hp100 & hp70 & hit15>,5c+fs,attack:1189,force_strike:167,skill_1:0,skill_2:1387,skill_3:0,team_buff:934
2974,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1827~4881),!<hp100 & hp70 & hit15>,5c+fs,attack:885,force_strike:124,skill_1:0,skill_2:1034,skill_3:0,team_buff:930
-,60,db
3561,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2381~5540),<hp100 & hp70 & hit15>,5c+fs,attack:1150,force_strike:161,skill_1:0,skill_2:1342,skill_3:0,team_buff:907
2881,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1775~4683),!<hp100 & hp70 & hit15>,5c+fs,attack:858,force_strike:120,skill_1:0,skill_2:1001,skill_3:0,team_buff:900
-,60,kdb
3917,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2619~6094),<hp100 & hp70 & hit15>,5c+fs,attack:1265,force_strike:177,skill_1:0,skill_2:1476,skill_3:0,team_buff:998
3169,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1953~5151),!<hp100 & hp70 & hit15>,5c+fs,attack:944,force_strike:132,skill_1:0,skill_2:1102,skill_3:0,team_buff:990
-,60,rdb
3540,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2381~5234),<hp100 & hp70 & hit15>,5c+fs,attack:1147,force_strike:161,skill_1:0,skill_2:1339,skill_3:0,team_buff:892
2924,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1775~4746),!<hp100 & hp70 & hit15>,5c+fs,attack:861,force_strike:121,skill_1:0,skill_2:1006,skill_3:0,team_buff:936
-,60,krdb
3894,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2619~5757),<hp100 & hp70 & hit15>,5c+fs,attack:1262,force_strike:177,skill_1:0,skill_2:1473,skill_3:0,team_buff:981
3217,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1953~5220),!<hp100 & hp70 & hit15>,5c+fs,attack:947,force_strike:133,skill_1:0,skill_2:1106,skill_3:0,team_buff:1029
-,120,_
3000,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1947~4056),<hp100 & hp70 & hit15>,5c+fs,attack:1057,force_strike:176,skill_1:0,skill_2:951,skill_3:0,team_buff:814
2447,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1480~3907),!<hp100 & hp70 & hit15>,5c+fs,attack:787,force_strike:131,skill_1:0,skill_2:708,skill_3:0,team_buff:819
-,120,k
3300,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2142~4462),<hp100 & hp70 & hit15>,5c+fs,attack:1162,force_strike:194,skill_1:0,skill_2:1046,skill_3:0,team_buff:895
2692,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1628~4298),!<hp100 & hp70 & hit15>,5c+fs,attack:866,force_strike:145,skill_1:0,skill_2:779,skill_3:0,team_buff:900
-,120,r
3007,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2079~4186),<hp100 & hp70 & hit15>,5c+fs,attack:1058,force_strike:177,skill_1:0,skill_2:952,skill_3:0,team_buff:819
2434,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1447~3628),!<hp100 & hp70 & hit15>,5c+fs,attack:786,force_strike:131,skill_1:0,skill_2:707,skill_3:0,team_buff:808
-,120,kr
3307,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2287~4605),<hp100 & hp70 & hit15>,5c+fs,attack:1163,force_strike:194,skill_1:0,skill_2:1047,skill_3:0,team_buff:901
2678,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1592~3990),!<hp100 & hp70 & hit15>,5c+fs,attack:865,force_strike:144,skill_1:0,skill_2:778,skill_3:0,team_buff:889
-,120,d
3164,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2075~4696),<hp100 & hp70 & hit15>,5c+fs,attack:1120,force_strike:187,skill_1:0,skill_2:1007,skill_3:0,team_buff:847
2610,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1547~3842),!<hp100 & hp70 & hit15>,5c+fs,attack:840,force_strike:140,skill_1:0,skill_2:756,skill_3:0,team_buff:874
-,120,kd
3480,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2282~5166),<hp100 & hp70 & hit15>,5c+fs,attack:1232,force_strike:206,skill_1:0,skill_2:1108,skill_3:0,team_buff:932
2871,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1702~4226),!<hp100 & hp70 & hit15>,5c+fs,attack:924,force_strike:154,skill_1:0,skill_2:831,skill_3:0,team_buff:961
-,120,b
3262,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2216~4724),<hp100 & hp70 & hit15>,5c+fs,attack:1069,force_strike:141,skill_1:0,skill_2:1121,skill_3:0,team_buff:930
2670,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1664~4095),!<hp100 & hp70 & hit15>,5c+fs,attack:796,force_strike:105,skill_1:0,skill_2:836,skill_3:0,team_buff:932
-,120,kb
3588,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2438~5196),<hp100 & hp70 & hit15>,5c+fs,attack:1175,force_strike:155,skill_1:0,skill_2:1233,skill_3:0,team_buff:1023
2937,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1830~4504),!<hp100 & hp70 & hit15>,5c+fs,attack:876,force_strike:115,skill_1:0,skill_2:919,skill_3:0,team_buff:1025
-,120,rd
3167,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2125~4442),<hp100 & hp70 & hit15>,5c+fs,attack:1121,force_strike:187,skill_1:0,skill_2:1008,skill_3:0,team_buff:850
2606,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1547~4177),!<hp100 & hp70 & hit15>,5c+fs,attack:839,force_strike:140,skill_1:0,skill_2:755,skill_3:0,team_buff:870
-,120,krd
3484,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2338~4886),<hp100 & hp70 & hit15>,5c+fs,attack:1233,force_strike:206,skill_1:0,skill_2:1109,skill_3:0,team_buff:935
2866,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1702~4594),!<hp100 & hp70 & hit15>,5c+fs,attack:923,force_strike:154,skill_1:0,skill_2:831,skill_3:0,team_buff:957
-,120,rb
3255,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2196~4637),<hp100 & hp70 & hit15>,5c+fs,attack:1068,force_strike:141,skill_1:0,skill_2:1120,skill_3:0,team_buff:925
2672,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1555~4066),!<hp100 & hp70 & hit15>,5c+fs,attack:796,force_strike:105,skill_1:0,skill_2:836,skill_3:0,team_buff:934
-,120,krb
3581,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2416~5101),<hp100 & hp70 & hit15>,5c+fs,attack:1175,force_strike:155,skill_1:0,skill_2:1233,skill_3:0,team_buff:1017
2940,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1711~4472),!<hp100 & hp70 & hit15>,5c+fs,attack:876,force_strike:115,skill_1:0,skill_2:920,skill_3:0,team_buff:1028
-,120,db
3495,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2525~5225),<hp100 & hp70 & hit15>,5c+fs,attack:1138,force_strike:150,skill_1:0,skill_2:1193,skill_3:0,team_buff:1013
2845,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1636~4384),!<hp100 & hp70 & hit15>,5c+fs,attack:848,force_strike:112,skill_1:0,skill_2:889,skill_3:0,team_buff:994
-,120,kdb
3845,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2778~5747),<hp100 & hp70 & hit15>,5c+fs,attack:1252,force_strike:165,skill_1:0,skill_2:1312,skill_3:0,team_buff:1114
3130,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1800~4822),!<hp100 & hp70 & hit15>,5c+fs,attack:933,force_strike:123,skill_1:0,skill_2:978,skill_3:0,team_buff:1094
-,120,rdb
3478,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2194~5213),<hp100 & hp70 & hit15>,5c+fs,attack:1137,force_strike:150,skill_1:0,skill_2:1191,skill_3:0,team_buff:999
2835,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1655~4368),!<hp100 & hp70 & hit15>,5c+fs,attack:848,force_strike:112,skill_1:0,skill_2:888,skill_3:0,team_buff:986
-,120,krdb
3826,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2414~5734),<hp100 & hp70 & hit15>,5c+fs,attack:1250,force_strike:165,skill_1:0,skill_2:1310,skill_3:0,team_buff:1099
3119,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1820~4805),!<hp100 & hp70 & hit15>,5c+fs,attack:933,force_strike:123,skill_1:0,skill_2:977,skill_3:0,team_buff:1085
-,180,_
3130,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2148~4246),<hp100 & hp70 & hit15>,5c+fs,attack:1058,force_strike:169,skill_1:0,skill_2:1061,skill_3:0,team_buff:841
2546,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1605~3490),!<hp100 & hp70 & hit15>,5c+fs,attack:788,force_strike:126,skill_1:0,skill_2:789,skill_3:0,team_buff:842
-,180,k
3443,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2363~4671),<hp100 & hp70 & hit15>,5c+fs,attack:1164,force_strike:186,skill_1:0,skill_2:1167,skill_3:0,team_buff:925
2801,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1766~3839),!<hp100 & hp70 & hit15>,5c+fs,attack:866,force_strike:138,skill_1:0,skill_2:868,skill_3:0,team_buff:926
-,180,r
3130,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2330~4225),<hp100 & hp70 & hit15>,5c+fs,attack:1058,force_strike:169,skill_1:0,skill_2:1060,skill_3:0,team_buff:842
2545,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1605~3617),!<hp100 & hp70 & hit15>,5c+fs,attack:788,force_strike:126,skill_1:0,skill_2:789,skill_3:0,team_buff:841
-,180,kr
3443,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2563~4648),<hp100 & hp70 & hit15>,5c+fs,attack:1164,force_strike:186,skill_1:0,skill_2:1167,skill_3:0,team_buff:926
2799,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1766~3978),!<hp100 & hp70 & hit15>,5c+fs,attack:866,force_strike:138,skill_1:0,skill_2:868,skill_3:0,team_buff:925
-,180,d
3327,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2446~4480),<hp100 & hp70 & hit15>,5c+fs,attack:1124,force_strike:179,skill_1:0,skill_2:1126,skill_3:0,team_buff:895
2700,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1826~4049),!<hp100 & hp70 & hit15>,5c+fs,attack:838,force_strike:134,skill_1:0,skill_2:840,skill_3:0,team_buff:886
-,180,kd
3659,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2691~4928),<hp100 & hp70 & hit15>,5c+fs,attack:1236,force_strike:197,skill_1:0,skill_2:1239,skill_3:0,team_buff:985
2970,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2009~4454),!<hp100 & hp70 & hit15>,5c+fs,attack:922,force_strike:147,skill_1:0,skill_2:924,skill_3:0,team_buff:974
-,180,b
3355,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2354~4427),<hp100 & hp70 & hit15>,5c+fs,attack:1066,force_strike:145,skill_1:0,skill_2:1178,skill_3:0,team_buff:964
2767,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1803~3841),!<hp100 & hp70 & hit15>,5c+fs,attack:796,force_strike:108,skill_1:0,skill_2:880,skill_3:0,team_buff:982
-,180,kb
3690,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2590~4869),<hp100 & hp70 & hit15>,5c+fs,attack:1173,force_strike:159,skill_1:0,skill_2:1296,skill_3:0,team_buff:1061
3044,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1984~4225),!<hp100 & hp70 & hit15>,5c+fs,attack:875,force_strike:119,skill_1:0,skill_2:968,skill_3:0,team_buff:1080
-,180,rd
3353,Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(2485~4514),<hp100 & hp70 & hit15>,5c+fs,attack:1127,force_strike:180,skill_1:0,skill_2:1129,skill_3:0,team_buff:916
2700,_c_Sinoa,4*,flame,wand,2215,[Resounding_Rendition+Flash_of_Genius][Sakuya];dpsrange:(1828~3943),!<hp100 & hp70 & hit15>,5c+fs,attack:839,force_strike:134,skill_1:0,skill_2:840,skill_3:0,team_buff:886
-,180,krd
