-,60,_
3901,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1727,force_strike:0,skill_1:1530,skill_2:0,skill_3:342,team_buff:0,s1_poison:299
2590,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1205,force_strike:0,skill_1:1133,skill_2:0,skill_3:251,team_buff:0,s1_poison:0
-,60,k
3901,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1727,force_strike:0,skill_1:1530,skill_2:0,skill_3:342,team_buff:0,s1_poison:299
2590,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1205,force_strike:0,skill_1:1133,skill_2:0,skill_3:251,team_buff:0,s1_poison:0
-,60,r
4227,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1727,force_strike:0,skill_1:1760,skill_2:0,skill_3:394,team_buff:0,s1_poison:344
2798,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1205,force_strike:0,skill_1:1303,skill_2:0,skill_3:289,team_buff:0,s1_poison:0
-,60,kr
4227,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1727,force_strike:0,skill_1:1760,skill_2:0,skill_3:394,team_buff:0,s1_poison:344
2798,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1205,force_strike:0,skill_1:1303,skill_2:0,skill_3:289,team_buff:0,s1_poison:0
-,60,d
4156,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1840,force_strike:0,skill_1:1631,skill_2:0,skill_3:365,team_buff:0,s1_poison:319
2769,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1289,force_strike:0,skill_1:1211,skill_2:0,skill_3:268,team_buff:0,s1_poison:0
-,60,kd
4156,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1840,force_strike:0,skill_1:1631,skill_2:0,skill_3:365,team_buff:0,s1_poison:319
2769,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1289,force_strike:0,skill_1:1211,skill_2:0,skill_3:268,team_buff:0,s1_poison:0
-,60,b
4170,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1602,force_strike:0,skill_1:1730,skill_2:0,skill_3:509,team_buff:0,s1_poison:328
2736,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1118,force_strike:0,skill_1:1233,skill_2:0,skill_3:383,team_buff:0,s1_poison:0
-,60,kb
4170,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1602,force_strike:0,skill_1:1730,skill_2:0,skill_3:509,team_buff:0,s1_poison:328
2736,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1118,force_strike:0,skill_1:1233,skill_2:0,skill_3:383,team_buff:0,s1_poison:0
-,60,rd
4503,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1840,force_strike:0,skill_1:1875,skill_2:0,skill_3:420,team_buff:0,s1_poison:366
2991,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1289,force_strike:0,skill_1:1393,skill_2:0,skill_3:309,team_buff:0,s1_poison:0
-,60,krd
4503,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1840,force_strike:0,skill_1:1875,skill_2:0,skill_3:420,team_buff:0,s1_poison:366
2991,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1289,force_strike:0,skill_1:1393,skill_2:0,skill_3:309,team_buff:0,s1_poison:0
-,60,rb
4556,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1602,force_strike:0,skill_1:1990,skill_2:0,skill_3:586,team_buff:0,s1_poison:377
2978,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1118,force_strike:0,skill_1:1418,skill_2:0,skill_3:441,team_buff:0,s1_poison:0
-,60,krb
4556,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1602,force_strike:0,skill_1:1990,skill_2:0,skill_3:586,team_buff:0,s1_poison:377
2978,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1118,force_strike:0,skill_1:1418,skill_2:0,skill_3:441,team_buff:0,s1_poison:0
-,60,db
4443,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1706,force_strike:0,skill_1:1843,skill_2:0,skill_3:543,team_buff:0,s1_poison:349
2924,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1196,force_strike:0,skill_1:1318,skill_2:0,skill_3:410,team_buff:0,s1_poison:0
-,60,kdb
4443,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1706,force_strike:0,skill_1:1843,skill_2:0,skill_3:543,team_buff:0,s1_poison:349
2924,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1196,force_strike:0,skill_1:1318,skill_2:0,skill_3:410,team_buff:0,s1_poison:0
-,60,rdb
4854,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1706,force_strike:0,skill_1:2120,skill_2:0,skill_3:624,team_buff:0,s1_poison:402
3184,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1196,force_strike:0,skill_1:1516,skill_2:0,skill_3:471,team_buff:0,s1_poison:0
-,60,krdb
4854,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1706,force_strike:0,skill_1:2120,skill_2:0,skill_3:624,team_buff:0,s1_poison:402
3184,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1196,force_strike:0,skill_1:1516,skill_2:0,skill_3:471,team_buff:0,s1_poison:0
-,120,_
3575,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1574,force_strike:0,skill_1:1319,skill_2:0,skill_3:486,team_buff:0,s1_poison:194
2603,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1196,force_strike:0,skill_1:1030,skill_2:0,skill_3:377,team_buff:0,s1_poison:0
-,120,k
3575,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1574,force_strike:0,skill_1:1319,skill_2:0,skill_3:486,team_buff:0,s1_poison:194
2603,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1196,force_strike:0,skill_1:1030,skill_2:0,skill_3:377,team_buff:0,s1_poison:0
-,120,r
3875,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1574,force_strike:0,skill_1:1517,skill_2:0,skill_3:559,team_buff:0,s1_poison:223
2815,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1196,force_strike:0,skill_1:1184,skill_2:0,skill_3:433,team_buff:0,s1_poison:0
-,120,kr
3875,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1574,force_strike:0,skill_1:1517,skill_2:0,skill_3:559,team_buff:0,s1_poison:223
2815,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1196,force_strike:0,skill_1:1184,skill_2:0,skill_3:433,team_buff:0,s1_poison:0
-,120,d
3809,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1678,force_strike:0,skill_1:1405,skill_2:0,skill_3:518,team_buff:0,s1_poison:207
2783,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1279,force_strike:0,skill_1:1101,skill_2:0,skill_3:403,team_buff:0,s1_poison:0
-,120,kd
3809,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1678,force_strike:0,skill_1:1405,skill_2:0,skill_3:518,team_buff:0,s1_poison:207
2783,_c_Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1279,force_strike:0,skill_1:1101,skill_2:0,skill_3:403,team_buff:0,s1_poison:0
-,120,b
3746,Musashi,4星,风,刀,2936,[RR+CE][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1470,force_strike:0,skill_1:1593,skill_2:0,skill_3:485,team_buff:0,s1_poison:197
