-,60,_
2826,H_Edward,3星,光,刀,3041,[RR+CE][Cupid],<hp70 & hp100>,,attack:1329,force_strike:0,skill_1:1166,skill_2:330,skill_3:0,team_buff:0
2341,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid],!<hp70 & hp100>,,attack:1101,force_strike:0,skill_1:966,skill_2:273,skill_3:0,team_buff:0
-,60,k
2826,H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),<hp70 & hp100>,,attack:1329,force_strike:0,skill_1:1166,skill_2:330,skill_3:0,team_buff:0
2341,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),!<hp70 & hp100>,,attack:1101,force_strike:0,skill_1:966,skill_2:273,skill_3:0,team_buff:0
-,60,r
3050,H_Edward,3星,光,刀,3041,[RR+CE][Cupid],<hp70 & hp100>,,attack:1329,force_strike:0,skill_1:1341,skill_2:380,skill_3:0,team_buff:0
2527,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid],!<hp70 & hp100>,,attack:1101,force_strike:0,skill_1:1111,skill_2:314,skill_3:0,team_buff:0
-,60,kr
3050,H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),<hp70 & hp100>,,attack:1329,force_strike:0,skill_1:1341,skill_2:380,skill_3:0,team_buff:0
2527,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),!<hp70 & hp100>,,attack:1101,force_strike:0,skill_1:1111,skill_2:314,skill_3:0,team_buff:0
-,60,d
3011,H_Edward,3星,光,刀,3041,[RR+CE][Cupid],<hp70 & hp100>,,attack:1416,force_strike:0,skill_1:1242,skill_2:352,skill_3:0,team_buff:0
2503,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid],!<hp70 & hp100>,,attack:1177,force_strike:0,skill_1:1033,skill_2:292,skill_3:0,team_buff:0
-,60,kd
3011,H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),<hp70 & hp100>,,attack:1416,force_strike:0,skill_1:1242,skill_2:352,skill_3:0,team_buff:0
2503,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),!<hp70 & hp100>,,attack:1177,force_strike:0,skill_1:1033,skill_2:292,skill_3:0,team_buff:0
-,60,b
2925,H_Edward,3星,光,刀,3041,[RR+CE][Cupid],<hp70 & hp100>,,attack:1271,force_strike:0,skill_1:1160,skill_2:493,skill_3:0,team_buff:0
2423,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid],!<hp70 & hp100>,,attack:1053,force_strike:0,skill_1:961,skill_2:408,skill_3:0,team_buff:0
-,60,kb
2925,H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),<hp70 & hp100>,,attack:1271,force_strike:0,skill_1:1160,skill_2:493,skill_3:0,team_buff:0
2423,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),!<hp70 & hp100>,,attack:1053,force_strike:0,skill_1:961,skill_2:408,skill_3:0,team_buff:0
-,60,rd
3250,H_Edward,3星,光,刀,3041,[RR+CE][Cupid],<hp70 & hp100>,,attack:1416,force_strike:0,skill_1:1429,skill_2:404,skill_3:0,team_buff:0
2702,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid],!<hp70 & hp100>,,attack:1177,force_strike:0,skill_1:1188,skill_2:336,skill_3:0,team_buff:0
-,60,krd
3250,H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),<hp70 & hp100>,,attack:1416,force_strike:0,skill_1:1429,skill_2:404,skill_3:0,team_buff:0
2702,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),!<hp70 & hp100>,,attack:1177,force_strike:0,skill_1:1188,skill_2:336,skill_3:0,team_buff:0
-,60,rb
3173,H_Edward,3星,光,刀,3041,[RR+CE][Cupid],<hp70 & hp100>,,attack:1271,force_strike:0,skill_1:1334,skill_2:567,skill_3:0,team_buff:0
2629,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid],!<hp70 & hp100>,,attack:1053,force_strike:0,skill_1:1105,skill_2:469,skill_3:0,team_buff:0
-,60,krb
3173,H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),<hp70 & hp100>,,attack:1271,force_strike:0,skill_1:1334,skill_2:567,skill_3:0,team_buff:0
2629,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid];dpsrange:(0~0),!<hp70 & hp100>,,attack:1053,force_strike:0,skill_1:1105,skill_2:469,skill_3:0,team_buff:0
-,60,db
