-,60,_
2909,Sylas,5星,风,枪,2971,[RR+CE],<hp70>,not consider skill haste for team,attack:1259,force_strike:164,skill_1:1171,skill_2:0,skill_3:0,team_buff:138,s1_poison:174
2397,_c_Sylas,5星,风,枪,2971,[RR+CE],!<hp70>,not consider skill haste for team,attack:1027,force_strike:134,skill_1:955,skill_2:0,skill_3:0,team_buff:138,s1_poison:142
-,60,k
3200,Sylas,5星,风,枪,2971,[RR+CE],<hp70>,not consider skill haste for team,attack:1385,force_strike:180,skill_1:1289,skill_2:0,skill_3:0,team_buff:152,s1_poison:191
2636,_c_Sylas,5星,风,枪,2971,[RR+CE],!<hp70>,not consider skill haste for team,attack:1129,force_strike:147,skill_1:1050,skill_2:0,skill_3:0,team_buff:152,s1_poison:156
-,60,r
3122,Sylas,5星,风,枪,2971,[RR+CE],<hp70>,not consider skill haste for team,attack:1259,force_strike:164,skill_1:1347,skill_2:0,skill_3:0,team_buff:149,s1_poison:200
2572,_c_Sylas,5星,风,枪,2971,[RR+CE],!<hp70>,not consider skill haste for team,attack:1027,force_strike:134,skill_1:1098,skill_2:0,skill_3:0,team_buff:149,s1_poison:163
-,60,kr
3434,Sylas,5星,风,枪,2971,[RR+CE],<hp70>,not consider skill haste for team,attack:1385,force_strike:180,skill_1:1482,skill_2:0,skill_3:0,team_buff:164,s1_poison:220
2830,_c_Sylas,5星,风,枪,2971,[RR+CE],!<hp70>,not consider skill haste for team,attack:1129,force_strike:147,skill_1:1208,skill_2:0,skill_3:0,team_buff:164,s1_poison:179
-,60,d
3100,Sylas,5星,风,枪,2971,[RR+CE],<hp70>,not consider skill haste for team,attack:1342,force_strike:175,skill_1:1248,skill_2:0,skill_3:0,team_buff:148,s1_poison:185
2562,_c_Sylas,5星,风,枪,2971,[RR+CE],!<hp70>,not consider skill haste for team,attack:1098,force_strike:143,skill_1:1021,skill_2:0,skill_3:0,team_buff:148,s1_poison:151
-,60,kd
3410,Sylas,5星,风,枪,2971,[RR+CE],<hp70>,not consider skill haste for team,attack:1476,force_strike:192,skill_1:1373,skill_2:0,skill_3:0,team_buff:162,s1_poison:204
2819,_c_Sylas,5星,风,枪,2971,[RR+CE],!<hp70>,not consider skill haste for team,attack:1207,force_strike:157,skill_1:1123,skill_2:0,skill_3:0,team_buff:162,s1_poison:167
-,60,b
