-,60,_
3321,Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<hp70 & energy>,1121,attack:994,force_strike:135,skill_1:1152,skill_2:399,skill_3:443,team_buff:0,team_energy:100,s1_p3_energized:95
2315,_c_Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<hp70 & energy>,1121,attack:858,force_strike:117,skill_1:746,skill_2:280,skill_3:312,team_buff:0
-,60,k
3653,Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<hp70 & energy>,1121,attack:1094,force_strike:149,skill_1:1267,skill_2:439,skill_3:487,team_buff:0,team_energy:110,s1_p3_energized:105
2546,_c_Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<hp70 & energy>,1121,attack:944,force_strike:128,skill_1:821,skill_2:309,skill_3:343,team_buff:0
-,60,r
3649,Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<hp70 & energy>,1121,attack:994,force_strike:135,skill_1:1325,skill_2:459,skill_3:510,team_buff:0,team_energy:114,s1_p3_energized:109
2516,_c_Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<hp70 & energy>,1121,attack:858,force_strike:117,skill_1:858,skill_2:323,skill_3:359,team_buff:0
-,60,kr
4014,Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<hp70 & energy>,1121,attack:1094,force_strike:149,skill_1:1457,skill_2:504,skill_3:561,team_buff:0,team_energy:126,s1_p3_energized:120
2767,_c_Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<hp70 & energy>,1121,attack:944,force_strike:128,skill_1:944,skill_2:355,skill_3:395,team_buff:0
-,60,d
3532,Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<hp70 & energy>,1121,attack:1057,force_strike:144,skill_1:1225,skill_2:424,skill_3:471,team_buff:0,team_energy:107,s1_p3_energized:101
2469,_c_Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<hp70 & energy>,1121,attack:915,force_strike:125,skill_1:796,skill_2:299,skill_3:333,team_buff:0
-,60,kd
3885,Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<hp70 & energy>,1121,attack:1163,force_strike:158,skill_1:1348,skill_2:466,skill_3:518,team_buff:0,team_energy:117,s1_p3_energized:111
2716,_c_Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<hp70 & energy>,1121,attack:1007,force_strike:137,skill_1:875,skill_2:329,skill_3:366,team_buff:0
-,60,b
3629,Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<hp70 & energy>,1121,attack:907,force_strike:114,skill_1:1471,skill_2:400,skill_3:444,team_buff:0,team_energy:100,s1_p3_energized:191
2398,_c_Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<hp70 & energy>,1121,attack:775,force_strike:97,skill_1:932,skill_2:281,skill_3:312,team_buff:0
-,60,kb
3992,Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<hp70 & energy>,1121,attack:998,force_strike:125,skill_1:1618,skill_2:440,skill_3:489,team_buff:0,team_energy:110,s1_p3_energized:210
2638,_c_Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<hp70 & energy>,1121,attack:852,force_strike:107,skill_1:1025,skill_2:309,skill_3:343,team_buff:0
-,60,rd
3881,Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<hp70 & energy>,1121,attack:1057,force_strike:144,skill_1:1409,skill_2:488,skill_3:542,team_buff:0,team_energy:123,s1_p3_energized:116
2684,_c_Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<hp70 & energy>,1121,attack:915,force_strike:125,skill_1:915,skill_2:344,skill_3:383,team_buff:0
-,60,krd
4270,Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<hp70 & energy>,1121,attack:1163,force_strike:158,skill_1:1550,skill_2:536,skill_3:596,team_buff:0,team_energy:135,s1_p3_energized:128
2952,_c_Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<hp70 & energy>,1121,attack:1007,force_strike:137,skill_1:1007,skill_2:379,skill_3:421,team_buff:0
-,60,rb
4020,Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<hp70 & energy>,1121,attack:907,force_strike:114,skill_1:1692,skill_2:460,skill_3:511,team_buff:0,team_energy:114,s1_p3_energized:220
2627,_c_Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<hp70 & energy>,1121,attack:775,force_strike:97,skill_1:1071,skill_2:323,skill_3:359,team_buff:0
-,60,krb
4422,Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<hp70 & energy>,1121,attack:998,force_strike:125,skill_1:1861,skill_2:506,skill_3:562,team_buff:0,team_energy:126,s1_p3_energized:242
2890,_c_Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<hp70 & energy>,1121,attack:852,force_strike:107,skill_1:1179,skill_2:355,skill_3:395,team_buff:0
-,60,db
3867,Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<hp70 & energy>,1121,attack:967,force_strike:121,skill_1:1567,skill_2:426,skill_3:473,team_buff:0,team_energy:107,s1_p3_energized:204
2564,_c_Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<hp70 & energy>,1121,attack:828,force_strike:104,skill_1:996,skill_2:300,skill_3:334,team_buff:0
-,60,kdb
4254,Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<hp70 & energy>,1121,attack:1063,force_strike:133,skill_1:1724,skill_2:468,skill_3:521,team_buff:0,team_energy:117,s1_p3_energized:224
2820,_c_Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<hp70 & energy>,1121,attack:911,force_strike:114,skill_1:1096,skill_2:330,skill_3:367,team_buff:0
-,60,rdb
4284,Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<hp70 & energy>,1121,attack:967,force_strike:121,skill_1:1802,skill_2:490,skill_3:544,team_buff:0,team_energy:123,s1_p3_energized:234
2808,_c_Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<hp70 & energy>,1121,attack:828,force_strike:104,skill_1:1145,skill_2:345,skill_3:384,team_buff:0
-,60,krdb
4712,Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<hp70 & energy>,1121,attack:1063,force_strike:133,skill_1:1983,skill_2:539,skill_3:599,team_buff:0,team_energy:135,s1_p3_energized:258
3089,_c_Annelie,5*,light,lance,3087,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<hp70 & energy>,1121,attack:911,force_strike:114,skill_1:1260,skill_2:380,skill_3:422,team_buff:0
-,120,_
3530,Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<hp70 & energy>,1121,attack:1010,force_strike:141,skill_1:1368,skill_2:307,skill_3:479,team_buff:0,team_energy:75,s1_p3_energized:147
2378,_c_Annelie,5*,light,lance,3068,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<hp70 & energy>,1121,attack:856,force_strike:120,skill_1:863,skill_2:216,skill_3:321,team_buff:0
-,120,k
