-,60,_
2743,Luca,4*,light,bow,2935,[Resounding_Rendition+Flash_of_Genius][Cupid],<hp100 & hp70 & hit15 & 0 resist & c4+fs>,,attack:776,force_strike:427,skill_1:784,skill_2:316,skill_3:193,team_buff:0,s1_paralysis:245
1970,_c_Luca,4*,light,bow,2935,[Resounding_Rendition+Flash_of_Genius][Cupid],!<hp100 & hp70 & hit15 & 0 resist & c4+fs>,,attack:821,force_strike:0,skill_1:620,skill_2:375,skill_3:152,team_buff:0,s1_paralysis:0
-,60,k
3018,Luca,4*,light,bow,2935,[Resounding_Rendition+Flash_of_Genius][Cupid],<hp100 & hp70 & hit15 & 0 resist & c4+fs>,,attack:853,force_strike:470,skill_1:863,skill_2:348,skill_3:212,team_buff:0,s1_paralysis:270
2167,_c_Luca,4*,light,bow,2935,[Resounding_Rendition+Flash_of_Genius][Cupid],!<hp100 & hp70 & hit15 & 0 resist & c4+fs>,,attack:903,force_strike:0,skill_1:682,skill_2:412,skill_3:168,team_buff:0,s1_paralysis:0
-,60,r
2974,Luca,4*,light,bow,2935,[Resounding_Rendition+Flash_of_Genius][Cupid],<hp100 & hp70 & hit15 & 0 resist & c4+fs>,,attack:776,force_strike:427,skill_1:902,skill_2:363,skill_3:222,team_buff:0,s1_paralysis:282
2142,_c_Luca,4*,light,bow,2935,[Resounding_Rendition+Flash_of_Genius][Cupid],!<hp100 & hp70 & hit15 & 0 resist & c4+fs>,,attack:821,force_strike:0,skill_1:713,skill_2:431,skill_3:175,team_buff:0,s1_paralysis:0
-,60,kr
3272,Luca,4*,light,bow,2935,[Resounding_Rendition+Flash_of_Genius][Cupid],<hp100 & hp70 & hit15 & 0 resist & c4+fs>,,attack:853,force_strike:470,skill_1:992,skill_2:400,skill_3:244,team_buff:0,s1_paralysis:310
2356,_c_Luca,4*,light,bow,2935,[Resounding_Rendition+Flash_of_Genius][Cupid],!<hp100 & hp70 & hit15 & 0 resist & c4+fs>,,attack:903,force_strike:0,skill_1:785,skill_2:474,skill_3:193,team_buff:0,s1_paralysis:0
-,60,d
