-,60,_
3606,V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],<0 resist>,no s2,attack:818,force_strike:374,skill_1:1499,skill_2:0,skill_3:477,team_buff:0,s1_burn:437
2552,_c_V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],!<0 resist>,no s2,attack:656,force_strike:302,skill_1:1224,skill_2:0,skill_3:369,team_buff:0,s1_burn:0
-,60,k
3967,V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],<0 resist>,no s2,attack:899,force_strike:412,skill_1:1649,skill_2:0,skill_3:525,team_buff:0,s1_burn:480
2808,_c_V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],!<0 resist>,no s2,attack:722,force_strike:332,skill_1:1347,skill_2:0,skill_3:406,team_buff:0,s1_burn:0
-,60,r
3969,V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],<0 resist>,no s2,attack:818,force_strike:374,skill_1:1724,skill_2:0,skill_3:549,team_buff:0,s1_burn:502
2791,_c_V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],!<0 resist>,no s2,attack:656,force_strike:302,skill_1:1408,skill_2:0,skill_3:424,team_buff:0,s1_burn:0
-,60,kr
4365,V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],<0 resist>,no s2,attack:899,force_strike:412,skill_1:1896,skill_2:0,skill_3:603,team_buff:0,s1_burn:552
3071,_c_V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],!<0 resist>,no s2,attack:722,force_strike:332,skill_1:1549,skill_2:0,skill_3:467,team_buff:0,s1_burn:0
-,60,d
3855,V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],<0 resist>,no s2,attack:874,force_strike:400,skill_1:1602,skill_2:0,skill_3:510,team_buff:0,s1_burn:467
2729,_c_V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],!<0 resist>,no s2,attack:702,force_strike:322,skill_1:1309,skill_2:0,skill_3:394,team_buff:0,s1_burn:0
-,60,kd
4241,V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],<0 resist>,no s2,attack:962,force_strike:440,skill_1:1763,skill_2:0,skill_3:561,team_buff:0,s1_burn:513
3002,_c_V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],!<0 resist>,no s2,attack:772,force_strike:355,skill_1:1440,skill_2:0,skill_3:434,team_buff:0,s1_burn:0
-,60,b
3754,V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],<0 resist>,no s2,attack:820,force_strike:252,skill_1:1513,skill_2:0,skill_3:714,team_buff:0,s1_burn:453
2636,_c_V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],!<0 resist>,no s2,attack:656,force_strike:201,skill_1:1224,skill_2:0,skill_3:553,team_buff:0,s1_burn:0
-,60,kb
4129,V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],<0 resist>,no s2,attack:902,force_strike:277,skill_1:1664,skill_2:0,skill_3:785,team_buff:0,s1_burn:499
2900,_c_V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],!<0 resist>,no s2,attack:722,force_strike:221,skill_1:1347,skill_2:0,skill_3:609,team_buff:0,s1_burn:0
-,60,rd
4243,V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],<0 resist>,no s2,attack:874,force_strike:400,skill_1:1843,skill_2:0,skill_3:586,team_buff:0,s1_burn:537
2984,_c_V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],!<0 resist>,no s2,attack:702,force_strike:322,skill_1:1505,skill_2:0,skill_3:453,team_buff:0,s1_burn:0
-,60,krd
4667,V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],<0 resist>,no s2,attack:962,force_strike:440,skill_1:2027,skill_2:0,skill_3:645,team_buff:0,s1_burn:591
3283,_c_V_Orion,3*,flame,sword,2259,[The_Shining_Overlord+Elegant_Escort][Sakuya],!<0 resist>,no s2,attack:772,force_strike:355,skill_1:1656,skill_2:0,skill_3:499,team_buff:0,s1_burn:0
-,60,rb
