-,60,_
3441,D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],<energy & hit15>,,attack:1046,force_strike:0,skill_1:1728,skill_2:0,skill_3:398,team_buff:210,team_energy:57
2930,_c_D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],!<energy & hit15>,,attack:897,force_strike:0,skill_1:1481,skill_2:0,skill_3:341,team_buff:210
-,60,k
3785,D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],<energy & hit15>,,attack:1151,force_strike:0,skill_1:1901,skill_2:0,skill_3:438,team_buff:231,team_energy:63
3223,_c_D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],!<energy & hit15>,,attack:986,force_strike:0,skill_1:1629,skill_2:0,skill_3:376,team_buff:231
-,60,r
3441,D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],<energy & hit15>,,attack:1046,force_strike:0,skill_1:1728,skill_2:0,skill_3:398,team_buff:210,team_energy:57
2930,_c_D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],!<energy & hit15>,,attack:897,force_strike:0,skill_1:1481,skill_2:0,skill_3:341,team_buff:210
-,60,kr
3785,D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],<energy & hit15>,,attack:1151,force_strike:0,skill_1:1901,skill_2:0,skill_3:438,team_buff:231,team_energy:63
3223,_c_D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],!<energy & hit15>,,attack:986,force_strike:0,skill_1:1629,skill_2:0,skill_3:376,team_buff:231
-,60,d
3679,D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],<energy & hit15>,,attack:1118,force_strike:0,skill_1:1847,skill_2:0,skill_3:426,team_buff:225,team_energy:61
3133,_c_D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],!<energy & hit15>,,attack:958,force_strike:0,skill_1:1583,skill_2:0,skill_3:365,team_buff:225
-,60,kd
4047,D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],<energy & hit15>,,attack:1230,force_strike:0,skill_1:2032,skill_2:0,skill_3:469,team_buff:247,team_energy:67
3446,_c_D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],!<energy & hit15>,,attack:1054,force_strike:0,skill_1:1741,skill_2:0,skill_3:402,team_buff:247
-,60,b
3709,D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],<energy & hit15>,,attack:1015,force_strike:0,skill_1:1749,skill_2:0,skill_3:702,team_buff:185,team_energy:57
3157,_c_D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],!<energy & hit15>,,attack:870,force_strike:0,skill_1:1499,skill_2:0,skill_3:602,team_buff:185
-,60,kb
4080,D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],<energy & hit15>,,attack:1116,force_strike:0,skill_1:1924,skill_2:0,skill_3:772,team_buff:203,team_energy:63
3472,_c_D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],!<energy & hit15>,,attack:957,force_strike:0,skill_1:1649,skill_2:0,skill_3:662,team_buff:203
-,60,rd
3679,D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],<energy & hit15>,,attack:1118,force_strike:0,skill_1:1847,skill_2:0,skill_3:426,team_buff:225,team_energy:61
3133,_c_D_Xander,4*,water,wand,2396,[Candy_Couriers+Flash_of_Genius][Siren],!<energy & hit15>,,attack:958,force_strike:0,skill_1:1583,skill_2:0,skill_3:365,team_buff:225
-,60,krd
