-,sp,_
6180,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:861,force_strike:821,skill_1:2258,skill_2:1110,skill_3:0,team_buff:0,s1_boost:1129
5857,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:816,force_strike:778,skill_1:2139,skill_2:1052,skill_3:0,team_buff:0,s1_boost:1069
-,sp,k
6798,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:947,force_strike:903,skill_1:2483,skill_2:1221,skill_3:0,team_buff:0,s1_boost:1241
6442,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:898,force_strike:855,skill_1:2353,skill_2:1157,skill_3:0,team_buff:0,s1_boost:1176
-,sp,r
6855,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:861,force_strike:821,skill_1:2596,skill_2:1277,skill_3:0,team_buff:0,s1_boost:1298
6496,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:816,force_strike:778,skill_1:2460,skill_2:1210,skill_3:0,team_buff:0,s1_boost:1230
-,sp,kr
7540,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:947,force_strike:903,skill_1:2856,skill_2:1405,skill_3:0,team_buff:0,s1_boost:1428
7146,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:898,force_strike:855,skill_1:2706,skill_2:1331,skill_3:0,team_buff:0,s1_boost:1353
-,sp,d
6585,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:918,force_strike:874,skill_1:2405,skill_2:1183,skill_3:0,team_buff:0,s1_boost:1202
6261,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:872,force_strike:831,skill_1:2287,skill_2:1125,skill_3:0,team_buff:0,s1_boost:1143
-,sp,kd
7243,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:1009,force_strike:962,skill_1:2646,skill_2:1301,skill_3:0,team_buff:0,s1_boost:1323
6887,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:960,force_strike:915,skill_1:2516,skill_2:1237,skill_3:0,team_buff:0,s1_boost:1258
-,sp,b
6458,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:806,force_strike:897,skill_1:2365,skill_2:1205,skill_3:0,team_buff:0,s1_boost:1182
6120,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:764,force_strike:850,skill_1:2241,skill_2:1142,skill_3:0,team_buff:0,s1_boost:1120
-,sp,kb
7104,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:887,force_strike:987,skill_1:2602,skill_2:1326,skill_3:0,team_buff:0,s1_boost:1301
6732,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:840,force_strike:935,skill_1:2465,skill_2:1256,skill_3:0,team_buff:0,s1_boost:1232
-,sp,rd
7303,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:918,force_strike:874,skill_1:2766,skill_2:1360,skill_3:0,team_buff:0,s1_boost:1383
6945,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:872,force_strike:831,skill_1:2630,skill_2:1294,skill_3:0,team_buff:0,s1_boost:1315
-,sp,krd
8034,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:1009,force_strike:962,skill_1:3043,skill_2:1497,skill_3:0,team_buff:0,s1_boost:1521
7639,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:960,force_strike:915,skill_1:2893,skill_2:1423,skill_3:0,team_buff:0,s1_boost:1446
-,sp,rb
7171,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:806,force_strike:897,skill_1:2720,skill_2:1386,skill_3:0,team_buff:0,s1_boost:1360
6796,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:764,force_strike:850,skill_1:2578,skill_2:1314,skill_3:0,team_buff:0,s1_boost:1289
-,sp,krb
7888,Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],<hp70>,10 stacks striker's strength,attack:887,force_strike:987,skill_1:2992,skill_2:1525,skill_3:0,team_buff:0,s1_boost:1496
7475,_c_Xander,5*,water,sword,2354,[Together_We_Stand+Resounding_Rendition][Siren],!<hp70>,10 stacks striker's strength,attack:840,force_strike:935,skill_1:2835,skill_2:1445,skill_3:0,team_buff:0,s1_boost:1417
-,sp,db
