-,60,_
3880,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1166,force_strike:0,skill_1:1888,skill_2:0,skill_3:353,team_buff:0,s1_powerup:472
3614,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1086,force_strike:0,skill_1:1758,skill_2:0,skill_3:329,team_buff:0,s1_powerup:439
-,60,k
4268,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1283,force_strike:0,skill_1:2077,skill_2:0,skill_3:388,team_buff:0,s1_powerup:519
3975,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1195,force_strike:0,skill_1:1934,skill_2:0,skill_3:362,team_buff:0,s1_powerup:483
-,60,r
4287,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1166,force_strike:0,skill_1:2171,skill_2:0,skill_3:406,team_buff:0,s1_powerup:542
3993,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1086,force_strike:0,skill_1:2022,skill_2:0,skill_3:378,team_buff:0,s1_powerup:505
-,60,kr
4716,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1283,force_strike:0,skill_1:2388,skill_2:0,skill_3:447,team_buff:0,s1_powerup:597
4392,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1195,force_strike:0,skill_1:2224,skill_2:0,skill_3:416,team_buff:0,s1_powerup:556
-,60,d
4147,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1246,force_strike:0,skill_1:2017,skill_2:0,skill_3:377,team_buff:0,s1_powerup:504
3880,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1166,force_strike:0,skill_1:1888,skill_2:0,skill_3:353,team_buff:0,s1_powerup:472
-,60,kd
4561,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1371,force_strike:0,skill_1:2219,skill_2:0,skill_3:415,team_buff:0,s1_powerup:554
4268,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1283,force_strike:0,skill_1:2077,skill_2:0,skill_3:388,team_buff:0,s1_powerup:519
-,60,b
3949,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1221,force_strike:0,skill_1:1897,skill_2:0,skill_3:355,team_buff:0,s1_powerup:474
3678,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1137,force_strike:0,skill_1:1767,skill_2:0,skill_3:330,team_buff:0,s1_powerup:441
-,60,kb
4344,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1344,force_strike:0,skill_1:2087,skill_2:0,skill_3:390,team_buff:0,s1_powerup:521
4046,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1251,force_strike:0,skill_1:1944,skill_2:0,skill_3:364,team_buff:0,s1_powerup:486
-,60,rd
4582,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1246,force_strike:0,skill_1:2320,skill_2:0,skill_3:434,team_buff:0,s1_powerup:580
4287,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1166,force_strike:0,skill_1:2171,skill_2:0,skill_3:406,team_buff:0,s1_powerup:542
-,60,krd
5040,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1371,force_strike:0,skill_1:2552,skill_2:0,skill_3:478,team_buff:0,s1_powerup:638
4716,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1283,force_strike:0,skill_1:2388,skill_2:0,skill_3:447,team_buff:0,s1_powerup:597
-,60,rb
4358,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1221,force_strike:0,skill_1:2182,skill_2:0,skill_3:408,team_buff:0,s1_powerup:545
4059,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1137,force_strike:0,skill_1:2032,skill_2:0,skill_3:380,team_buff:0,s1_powerup:508
-,60,krb
4794,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1344,force_strike:0,skill_1:2400,skill_2:0,skill_3:449,team_buff:0,s1_powerup:600
4465,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1251,force_strike:0,skill_1:2235,skill_2:0,skill_3:418,team_buff:0,s1_powerup:558
-,60,db
4220,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1305,force_strike:0,skill_1:2028,skill_2:0,skill_3:379,team_buff:0,s1_powerup:507
3949,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1221,force_strike:0,skill_1:1897,skill_2:0,skill_3:355,team_buff:0,s1_powerup:474
-,60,kdb
4642,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1436,force_strike:0,skill_1:2230,skill_2:0,skill_3:417,team_buff:0,s1_powerup:557
4344,_c_Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],!<hp70>,2in1 ,attack:1344,force_strike:0,skill_1:2087,skill_2:0,skill_3:390,team_buff:0,s1_powerup:521
-,60,rdb
4657,Linyou,5*,wind,axe,2393,[Kung_Fu_Masters+Flower_in_the_Fray][Vayu],<hp70>,2in1 ,attack:1305,force_strike:0,skill_1:2332,skill_2:0,skill_3:436,team_buff:0,s1_powerup:583
