dps,name,star,element,weapon,str,amulets,condition,comment,
2758,Berserker,4星,暗,剑,2848,[RR+FP],<hp70 & last offense>,,attack:911,force_strike:586,skill_1:1259,skill_2:0,skill_3:0,team_buff:0
2552,_c_Berserker,4星,暗,剑,2848,[RR+FP],!<hp70 & last offense>,,attack:842,force_strike:542,skill_1:1167,skill_2:0,skill_3:0,team_buff:0
3391,Euden,4星,火,剑,3030,[RR+FP],<hp70>,,attack:738,force_strike:472,skill_1:1165,skill_2:461,skill_3:369,team_buff:183
3223,_c_Euden,4星,火,剑,3030,[RR+FP],!<hp70>,,attack:700,force_strike:447,skill_1:1104,skill_2:437,skill_3:350,team_buff:183
3841,Karl,4星,火,剑,2995,[RR+FP],<hp70>,,attack:911,force_strike:582,skill_1:1159,skill_2:0,skill_3:489,team_buff:698
3535,_c_Karl,4星,火,剑,2995,[RR+FP],!<hp70>,,attack:822,force_strike:525,skill_1:1046,skill_2:0,skill_3:441,team_buff:698
3281,Naveed,5星,火,剑,3114,[The_Shining_Overlord+Jewels_of_the_Sun],<hp70>,,attack:788,force_strike:306,skill_1:1680,skill_2:0,skill_3:505,team_buff:0
3088,_c_Naveed,5星,火,剑,3114,[The_Shining_Overlord+Jewels_of_the_Sun],!<hp70>,,attack:742,force_strike:288,skill_1:1581,skill_2:0,skill_3:476,team_buff:0
3361,Raemond,3星,光,剑,3026,[RR+FP],<hp70>,,attack:823,force_strike:528,skill_1:1059,skill_2:532,skill_3:417,team_buff:0
3185,_c_Raemond,3星,光,剑,3026,[RR+FP],!<hp70>,,attack:780,force_strike:500,skill_1:1003,skill_2:505,skill_3:395,team_buff:0
3545,Rodrigo,3星,暗,剑,2941,[RR+FP],<hp70>,,attack:1046,force_strike:554,skill_1:1310,skill_2:635,skill_3:0,team_buff:0
3200,_c_Rodrigo,3星,暗,剑,2941,[RR+FP],!<hp70>,,attack:944,force_strike:500,skill_1:1182,skill_2:573,skill_3:0,team_buff:0
4035,Xander,5星,水,剑,2864,[The_Shining_Overlord+Jewels_of_the_Sun],<hp70>,c2+fs,attack:673,force_strike:749,skill_1:1409,skill_2:665,skill_3:537,team_buff:0
