dps,name,star,element,weapon,str,amulets,condition,comment,
2967,Berserker,4星,暗,剑,2848,[RR+FP],<hp70 & last offense>,,attack:981,force_strike:631,skill_1:1354,skill_2:0,skill_3:0,team_buff:0
2723,_c_Berserker,4星,暗,剑,2848,[RR+FP],!<hp70 & last offense>,,attack:898,force_strike:578,skill_1:1246,skill_2:0,skill_3:0,team_buff:0
3611,Euden,4星,火,剑,3030,[RR+FP],<hp70>,,attack:787,force_strike:505,skill_1:1238,skill_2:516,skill_3:395,team_buff:168
3442,_c_Euden,4星,火,剑,3030,[RR+FP],!<hp70>,,attack:748,force_strike:481,skill_1:1177,skill_2:490,skill_3:375,team_buff:168
3994,Karl,4星,火,剑,2995,[RR+FP],<hp70>,,attack:962,force_strike:612,skill_1:1203,skill_2:0,skill_3:568,team_buff:648
3678,_c_Karl,4星,火,剑,2995,[RR+FP],!<hp70>,,attack:871,force_strike:554,skill_1:1089,skill_2:0,skill_3:515,team_buff:648
3263,Naveed,5星,火,剑,3093,[RR+FP],<hp70>,,attack:831,force_strike:402,skill_1:1541,skill_2:0,skill_3:487,team_buff:0
3103,_c_Naveed,5星,火,剑,3093,[RR+FP],!<hp70>,,attack:790,force_strike:382,skill_1:1466,skill_2:0,skill_3:463,team_buff:0
3620,Raemond,3星,光,剑,3026,[RR+FP],<hp70>,,attack:880,force_strike:566,skill_1:1128,skill_2:568,skill_3:477,team_buff:0
3442,_c_Raemond,3星,光,剑,3026,[RR+FP],!<hp70>,,attack:836,force_strike:538,skill_1:1073,skill_2:540,skill_3:453,team_buff:0
3730,Rodrigo,3星,暗,剑,2941,[RR+FP],<hp70>,,attack:1120,force_strike:590,skill_1:1368,skill_2:652,skill_3:0,team_buff:0
3378,_c_Rodrigo,3星,暗,剑,2941,[RR+FP],!<hp70>,,attack:1014,force_strike:534,skill_1:1239,skill_2:590,skill_3:0,team_buff:0
4198,Xander,5星,水,剑,2864,[The_Shining_Overlord+Jewels_of_the_Sun],<hp70>,c2+fs,attack:709,force_strike:789,skill_1:1493,skill_2:673,skill_3:533,team_buff:0
3928,_c_Xander,5星,水,剑,2864,[The_Shining_Overlord+Jewels_of_the_Sun],!<hp70>,c2+fs,attack:663,force_strike:738,skill_1:1396,skill_2:629,skill_3:498,team_buff:0
4175,Zardin,3星,水,剑,2695,[The_Shining_Overlord+LC],<hp70 & hp100>,,attack:1067,force_strike:491,skill_1:1563,skill_2:496,skill_3:556,team_buff:0
3661,_c_Zardin,3星,水,剑,2695,[The_Shining_Overlord+LC],!<hp70 & hp100>,,attack:936,force_strike:430,skill_1:1370,skill_2:435,skill_3:487,team_buff:0
4313,Aoi,3星,火,刀,2334,[RR+CE],<hp70>,Sakuya,attack:1104,force_strike:0,skill_1:1831,skill_2:823,skill_3:553,team_buff:0
3701,_c_Aoi,3星,火,刀,2334,[RR+CE],!<hp70>,Sakuya,attack:947,force_strike:0,skill_1:1571,skill_2:706,skill_3:475,team_buff:0
3721,Celliera,4星,水,刀,2810,[RR+Jewels_of_the_Sun],<hp70>,,attack:1777,force_strike:0,skill_1:1943,skill_2:0,skill_3:0,team_buff:0
3166,_c_Celliera,4星,水,刀,2810,[RR+Jewels_of_the_Sun],!<hp70>,,attack:1512,force_strike:0,skill_1:1653,skill_2:0,skill_3:0,team_buff:0
3330,H_Edward,3星,光,刀,3041,[RR+CE],<hp70 & hp100>,,attack:1397,force_strike:0,skill_1:1427,skill_2:505,skill_3:0,team_buff:0
2769,_c_H_Edward,3星,光,刀,3041,[RR+CE],!<hp70 & hp100>,,attack:1161,force_strike:0,skill_1:1187,skill_2:420,skill_3:0,team_buff:0
3444,Jurota,3星,水,刀,2800,[RR+CE],<hp70>,,attack:1695,force_strike:0,skill_1:1749,skill_2:0,skill_3:0,team_buff:0
3023,_c_Jurota,3星,水,刀,2800,[RR+CE],!<hp70>,,attack:1487,force_strike:0,skill_1:1535,skill_2:0,skill_3:0,team_buff:0
4839,Melody,3星,风,刀,3040,[Halidom_Grooms+RR],<hp70 & hp100>,no s2,attack:1957,force_strike:0,skill_1:0,skill_2:0,skill_3:684,team_buff:2197
4592,_c_Melody,3星,风,刀,3040,[Halidom_Grooms+RR],!<hp70 & hp100>,no s2,attack:1774,force_strike:0,skill_1:0,skill_2:0,skill_3:620,team_buff:2197
4806,Mikoto,5星,火,刀,2391,[LC+RR],<connect s1 & hp70>,Arctos,attack:1591,force_strike:0,skill_1:2322,skill_2:0,skill_3:892,team_buff:0
4066,_c_Mikoto,5星,火,刀,2391,[LC+RR],!<connect s1 & hp70>,Arctos,attack:1422,force_strike:0,skill_1:1706,skill_2:0,skill_3:936,team_buff:0
4105,Musashi,4星,风,刀,2936,[RR+CE];dpsrange:(4004~4159),<hp70 & last offense & 0 resist>,,attack:1678,force_strike:0,skill_1:1613,skill_2:0,skill_3:598,team_buff:0,s1_poison:215
