dps,name,star,element,weapon,str,amulets,condition,comment,
6798,Xander,5星,水,剑,2354,[Together_We_Stand+RR][Siren];dpsrange:(0~0),<hp70>,10 stacks striker's strength,attack:947,force_strike:903,skill_1:2483,skill_2:1221,skill_3:0,team_buff:0,s1_boost:1241
6442,_c_Xander,5星,水,剑,2354,[Together_We_Stand+RR][Siren];dpsrange:(0~0),!<hp70>,10 stacks striker's strength,attack:898,force_strike:855,skill_1:2353,skill_2:1157,skill_3:0,team_buff:0,s1_boost:1176
6798,Xander,5星,水,剑,2354,[Together_We_Stand+RR][Siren];dpsrange:(0~0),<hp70>,10 stacks striker's strength,attack:947,force_strike:903,skill_1:2483,skill_2:1221,skill_3:0,team_buff:0,s1_boost:1241
6442,_c_Xander,5星,水,剑,2354,[Together_We_Stand+RR][Siren];dpsrange:(0~0),!<hp70>,10 stacks striker's strength,attack:898,force_strike:855,skill_1:2353,skill_2:1157,skill_3:0,team_buff:0,s1_boost:1176
3164,Xander,5星,水,剑,2864,[Stellar_Show+LC][DJ];dpsrange:(0~0),<hp70>,only 2+1,attack:1276,force_strike:1887,skill_1:0,skill_2:0,skill_3:0,team_buff:0
2934,_c_Xander,5星,水,剑,2864,[Stellar_Show+LC][DJ];dpsrange:(0~0),!<hp70>,only 2+1,attack:1183,force_strike:1750,skill_1:0,skill_2:0,skill_3:0,team_buff:0
3491,Vanessa,4星,火,斧,1995,[KFM+Flower_in_the_Fray][Sakuya];dpsrange:(0~0),<last offense>,void weapon vs HMS,attack:998,force_strike:74,skill_1:1619,skill_2:645,skill_3:0,team_buff:153
3415,_c_Vanessa,4星,火,斧,1995,[KFM+Flower_in_the_Fray][Sakuya];dpsrange:(0~0),!<last offense>,void weapon vs HMS,attack:972,force_strike:74,skill_1:1592,skill_2:622,skill_3:0,team_buff:153
3276,Heinwald,5星,暗,奶,2192,[RR+Jewels_of_the_Sun][Shinobi];dpsrange:(0~0),<hp70 & buff all teammates>,,attack:970,force_strike:0,skill_1:1271,skill_2:0,skill_3:433,team_buff:601
2340,_c_Heinwald,5星,暗,奶,2192,[RR+Jewels_of_the_Sun][Shinobi];dpsrange:(0~0),!<hp70 & buff all teammates>,,attack:849,force_strike:0,skill_1:1112,skill_2:0,skill_3:379,team_buff:0
4562,Linyou,5星,风,斧,3190,[KFM+Flower_in_the_Fray][Zephyr];dpsrange:(0~0),<hp70>,2in1 ; Zephyr,attack:1725,force_strike:0,skill_1:1689,skill_2:0,skill_3:632,team_buff:0,s1_powerup:516
4249,_c_Linyou,5星,风,斧,3190,[KFM+Flower_in_the_Fray][Zephyr];dpsrange:(0~0),!<hp70>,2in1 ; Zephyr,attack:1606,force_strike:0,skill_1:1573,skill_2:0,skill_3:589,team_buff:0,s1_powerup:480
3879,Louise,5星,风,弓,2749,[Stellar_Show+Forest_Bonds][Pazuzu];dpsrange:(0~0),<0 resist>,roll fs & g_ranzal+lowen,attack:0,force_strike:1880,skill_1:1139,skill_2:544,skill_3:0,team_buff:0,s1_poison:175,s2_boost:138
3319,_c_Louise,5星,风,弓,2749,[Stellar_Show+Forest_Bonds][Pazuzu];dpsrange:(0~0),!<0 resist>,roll fs & g_ranzal+lowen,attack:0,force_strike:1751,skill_1:1069,skill_2:498,skill_3:0,team_buff:0,s1_poison:0,s2_boost:0
7195,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto][Shinobi];dpsrange:(0~0),<hp1 & hit15>,1hp; only c5 & s1; ,attack:1153,force_strike:0,skill_1:2645,skill_2:0,skill_3:0,team_buff:90,s1_crisis:3306
3346,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto][Shinobi];dpsrange:(0~0),!<hp1 & hit15>,1hp; only c5 & s1; ,attack:988,force_strike:0,skill_1:2267,skill_2:0,skill_3:0,team_buff:90
