dps,name,star,element,weapon,str,amulets,condition,comment,
3069,Berserker,4*,shadow,sword,2164,[The_Shining_Overlord+Jewels_of_the_Sun][Shinobi],<hp70 & last offense>,,attack:618,force_strike:458,skill_1:1992,skill_2:0,skill_3:0,team_buff:0
2627,_c_Berserker,4*,shadow,sword,2164,[The_Shining_Overlord+Jewels_of_the_Sun][Shinobi],!<hp70 & last offense>,,attack:529,force_strike:393,skill_1:1704,skill_2:0,skill_3:0,team_buff:0
3559,Euden,4*,flame,sword,2274,[The_Shining_Overlord+Beautiful_Nothingness][Sakuya],<hp70>,,attack:659,force_strike:303,skill_1:1453,skill_2:519,skill_3:468,team_buff:154
3297,_c_Euden,4*,flame,sword,2274,[The_Shining_Overlord+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:609,force_strike:280,skill_1:1341,skill_2:479,skill_3:432,team_buff:154
3664,Karl,4*,flame,sword,2247,[The_Shining_Overlord+Beautiful_Nothingness][Sakuya],<hp70>,,attack:841,force_strike:256,skill_1:1483,skill_2:0,skill_3:537,team_buff:545
3257,_c_Karl,4*,flame,sword,2247,[The_Shining_Overlord+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:731,force_strike:222,skill_1:1290,skill_2:0,skill_3:467,team_buff:545
3247,Naveed,5*,flame,sword,2321,[The_Shining_Overlord+Beautiful_Nothingness][Sakuya],<hp70>,,attack:627,force_strike:178,skill_1:1764,skill_2:0,skill_3:678,team_buff:0
2997,_c_Naveed,5*,flame,sword,2321,[The_Shining_Overlord+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:578,force_strike:164,skill_1:1628,skill_2:0,skill_3:625,team_buff:0
3434,Raemond,3*,light,sword,3028,[The_Shining_Overlord+Beautiful_Nothingness][Cupid],<hp70>,,attack:939,force_strike:431,skill_1:1026,skill_2:516,skill_3:520,team_buff:0
3232,_c_Raemond,3*,light,sword,3028,[The_Shining_Overlord+Beautiful_Nothingness][Cupid],!<hp70>,,attack:883,force_strike:406,skill_1:966,skill_2:486,skill_3:489,team_buff:0
3931,Rodrigo,3*,shadow,sword,2234,[The_Shining_Overlord+Jewels_of_the_Sun][Shinobi],<hp70>,,attack:929,force_strike:288,skill_1:1871,skill_2:842,skill_3:0,team_buff:0
3419,_c_Rodrigo,3*,shadow,sword,2234,[The_Shining_Overlord+Jewels_of_the_Sun][Shinobi],!<hp70>,,attack:807,force_strike:250,skill_1:1627,skill_2:732,skill_3:0,team_buff:0
4088,Xander,5*,water,sword,2356,[The_Shining_Overlord+Beautiful_Nothingness][Siren],<hp70>,c2+fs,attack:549,force_strike:612,skill_1:1625,skill_2:837,skill_3:464,team_buff:0
3774,_c_Xander,5*,water,sword,2356,[The_Shining_Overlord+Beautiful_Nothingness][Siren],!<hp70>,c2+fs,attack:507,force_strike:564,skill_1:1500,skill_2:773,skill_3:428,team_buff:0
4067,Zardin,3*,water,sword,2216,[The_Shining_Overlord+Beautiful_Nothingness][Siren],<hp70 & hp100>,,attack:791,force_strike:364,skill_1:1529,skill_2:688,skill_3:693,team_buff:0
3486,_c_Zardin,3*,water,sword,2216,[The_Shining_Overlord+Beautiful_Nothingness][Siren],!<hp70 & hp100>,,attack:678,force_strike:312,skill_1:1310,skill_2:589,skill_3:594,team_buff:0
3756,Aoi,3*,flame,blade,2328,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],<hp70>,,attack:1141,force_strike:0,skill_1:1582,skill_2:712,skill_3:319,team_buff:0
3301,_c_Aoi,3*,flame,blade,2328,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:1003,force_strike:0,skill_1:1391,skill_2:626,skill_3:280,team_buff:0
3900,Celliera,4*,water,blade,2311,[Resounding_Rendition+Beautiful_Nothingness][Siren],<hp70>,,attack:1312,force_strike:0,skill_1:2588,skill_2:0,skill_3:0,team_buff:0
