dps,name,star,element,weapon,str,amulets,condition,comment,
2823,Berserker,4星,暗,剑,2149,[RR+FP][Shinobi],<hp70 & last offense>,,attack:753,force_strike:322,skill_1:1747,skill_2:0,skill_3:0,team_buff:0
2508,_c_Berserker,4星,暗,剑,2149,[RR+FP][Shinobi],!<hp70 & last offense>,,attack:661,force_strike:283,skill_1:1562,skill_2:0,skill_3:0,team_buff:0
3489,Euden,4星,火,剑,2272,[RR+FP][Sakuya],<hp70>,,attack:565,force_strike:363,skill_1:1431,skill_2:511,skill_3:461,team_buff:156
3315,_c_Euden,4星,火,剑,2272,[RR+FP][Sakuya],!<hp70>,,attack:535,force_strike:344,skill_1:1356,skill_2:484,skill_3:437,team_buff:156
3590,Karl,4星,火,剑,2246,[RR+FP][Sakuya],<hp70>,,attack:725,force_strike:309,skill_1:1471,skill_2:0,skill_3:533,team_buff:551
3251,_c_Karl,4星,火,剑,2246,[RR+FP][Sakuya],!<hp70>,,attack:644,force_strike:274,skill_1:1307,skill_2:0,skill_3:474,team_buff:551
3622,Naveed,5星,火,剑,2324,[First_Rate_Hospitality+The_Shining_Overlord][Sakuya],<hp70>,,attack:621,force_strike:174,skill_1:2017,skill_2:0,skill_3:809,team_buff:0
3395,_c_Naveed,5星,火,剑,2324,[First_Rate_Hospitality+The_Shining_Overlord][Sakuya],!<hp70>,,attack:582,force_strike:163,skill_1:1890,skill_2:0,skill_3:758,team_buff:0
3420,Raemond,3星,光,剑,3026,[RR+FP][Cupid],<hp70>,,attack:820,force_strike:528,skill_1:1030,skill_2:518,skill_3:522,team_buff:0
3241,_c_Raemond,3星,光,剑,3026,[RR+FP][Cupid],!<hp70>,,attack:777,force_strike:500,skill_1:976,skill_2:491,skill_3:495,team_buff:0
3774,Rodrigo,3星,暗,剑,2219,[RR+FP][Shinobi],<hp70>,,attack:783,force_strike:424,skill_1:1710,skill_2:855,skill_3:0,team_buff:0
3353,_c_Rodrigo,3星,暗,剑,2219,[RR+FP][Shinobi],!<hp70>,,attack:696,force_strike:376,skill_1:1519,skill_2:760,skill_3:0,team_buff:0
4118,Xander,5星,水,剑,2370,[The_Shining_Overlord+Jewels_of_the_Sun][Siren],<hp70>,c2+fs,attack:484,force_strike:539,skill_1:1705,skill_2:659,skill_3:730,team_buff:0
3802,_c_Xander,5星,水,剑,2370,[The_Shining_Overlord+Jewels_of_the_Sun][Siren],!<hp70>,c2+fs,attack:447,force_strike:497,skill_1:1574,skill_2:608,skill_3:674,team_buff:0
4145,Zardin,3星,水,剑,2230,[The_Shining_Overlord+LC][Siren],<hp70 & hp100>,,attack:728,force_strike:335,skill_1:1618,skill_2:728,skill_3:734,team_buff:0
3531,_c_Zardin,3星,水,剑,2230,[The_Shining_Overlord+LC][Siren],!<hp70 & hp100>,,attack:620,force_strike:285,skill_1:1378,skill_2:620,skill_3:625,team_buff:0
3874,Aoi,3星,火,刀,2334,[RR+CE][Sakuya],<hp70>,,attack:1066,force_strike:0,skill_1:1700,skill_2:764,skill_3:342,team_buff:0
3312,_c_Aoi,3星,火,刀,2334,[RR+CE][Sakuya],!<hp70>,,attack:911,force_strike:0,skill_1:1453,skill_2:654,skill_3:293,team_buff:0
3913,Celliera,4星,水,刀,2326,[RR+Jewels_of_the_Sun][Siren],<hp70>,,attack:1190,force_strike:0,skill_1:2723,skill_2:0,skill_3:0,team_buff:0
3225,_c_Celliera,4星,水,刀,2326,[RR+Jewels_of_the_Sun][Siren],!<hp70>,,attack:980,force_strike:0,skill_1:2244,skill_2:0,skill_3:0,team_buff:0
3173,H_Edward,3星,光,刀,3041,[RR+CE][Cupid],<hp70 & hp100>,,attack:1271,force_strike:0,skill_1:1334,skill_2:567,skill_3:0,team_buff:0
2629,_c_H_Edward,3星,光,刀,3041,[RR+CE][Cupid],!<hp70 & hp100>,,attack:1053,force_strike:0,skill_1:1105,skill_2:469,skill_3:0,team_buff:0
3401,Jurota,3星,水,刀,2317,[RR+CE][Siren],<hp70>,,attack:1169,force_strike:0,skill_1:2231,skill_2:0,skill_3:0,team_buff:0
2908,_c_Jurota,3星,水,刀,2317,[RR+CE][Siren],!<hp70>,,attack:1000,force_strike:0,skill_1:1907,skill_2:0,skill_3:0,team_buff:0
