dps,name,star,element,weapon,str,amulets,condition,comment,
2599,Berserker,4*,shadow,sword,2149,[Resounding_Rendition+Fresh_Perspective][Shinobi],<hp70 & last offense>,,attack:721,force_strike:463,skill_1:1414,skill_2:0,skill_3:0,team_buff:0
2299,_c_Berserker,4*,shadow,sword,2149,[Resounding_Rendition+Fresh_Perspective][Shinobi],!<hp70 & last offense>,,attack:634,force_strike:408,skill_1:1256,skill_2:0,skill_3:0,team_buff:0
3162,Euden,4*,flame,sword,2272,[Resounding_Rendition+Fresh_Perspective][Sakuya],<hp70>,,attack:565,force_strike:363,skill_1:1244,skill_2:444,skill_3:401,team_buff:141
3004,_c_Euden,4*,flame,sword,2272,[Resounding_Rendition+Fresh_Perspective][Sakuya],!<hp70>,,attack:536,force_strike:344,skill_1:1179,skill_2:421,skill_3:380,team_buff:141
3309,Karl,4*,flame,sword,2246,[Resounding_Rendition+Fresh_Perspective][Sakuya],<hp70>,,attack:675,force_strike:435,skill_1:1275,skill_2:0,skill_3:462,team_buff:460
2991,_c_Karl,4*,flame,sword,2246,[Resounding_Rendition+Fresh_Perspective][Sakuya],!<hp70>,,attack:600,force_strike:386,skill_1:1132,skill_2:0,skill_3:411,team_buff:460
2960,Naveed,5*,flame,sword,2324,[First_Rate_Hospitality+The_Shining_Overlord][Sakuya],<hp70>,,attack:652,force_strike:175,skill_1:1443,skill_2:0,skill_3:688,team_buff:0
2775,_c_Naveed,5*,flame,sword,2324,[First_Rate_Hospitality+The_Shining_Overlord][Sakuya],!<hp70>,,attack:611,force_strike:164,skill_1:1353,skill_2:0,skill_3:645,team_buff:0
3076,Raemond,3*,light,sword,3026,[Resounding_Rendition+Fresh_Perspective][Cupid],<hp70>,,attack:841,force_strike:541,skill_1:919,skill_2:462,skill_3:310,team_buff:0
2915,_c_Raemond,3*,light,sword,3026,[Resounding_Rendition+Fresh_Perspective][Cupid],!<hp70>,,attack:797,force_strike:513,skill_1:871,skill_2:438,skill_3:294,team_buff:0
3315,Rodrigo,3*,shadow,sword,2219,[Resounding_Rendition+Fresh_Perspective][Shinobi],<hp70>,,attack:804,force_strike:438,skill_1:1480,skill_2:592,skill_3:0,team_buff:0
2946,_c_Rodrigo,3*,shadow,sword,2219,[Resounding_Rendition+Fresh_Perspective][Shinobi],!<hp70>,,attack:714,force_strike:389,skill_1:1315,skill_2:526,skill_3:0,team_buff:0
3727,Xander,5*,water,sword,2370,[The_Shining_Overlord+Jewels_of_the_Sun][Siren],<hp70>,c2+fs,attack:501,force_strike:558,skill_1:1481,skill_2:763,skill_3:423,team_buff:0
3441,_c_Xander,5*,water,sword,2370,[The_Shining_Overlord+Jewels_of_the_Sun][Siren],!<hp70>,c2+fs,attack:462,force_strike:515,skill_1:1367,skill_2:704,skill_3:390,team_buff:0
3465,Zardin,3*,water,sword,2230,[The_Shining_Overlord+Levins_Champion][Siren],<hp70 & hp100>,,attack:768,force_strike:353,skill_1:1428,skill_2:482,skill_3:432,team_buff:0
2951,_c_Zardin,3*,water,sword,2230,[The_Shining_Overlord+Levins_Champion][Siren],!<hp70 & hp100>,,attack:654,force_strike:301,skill_1:1217,skill_2:410,skill_3:368,team_buff:0
3508,Aoi,3*,flame,blade,2334,[Resounding_Rendition+Crystalian_Envoy][Sakuya],<hp70>,,attack:1066,force_strike:0,skill_1:1478,skill_2:665,skill_3:298,team_buff:0
2999,_c_Aoi,3*,flame,blade,2334,[Resounding_Rendition+Crystalian_Envoy][Sakuya],!<hp70>,,attack:911,force_strike:0,skill_1:1264,skill_2:568,skill_3:254,team_buff:0
3233,Celliera,4*,water,blade,2326,[Resounding_Rendition+Jewels_of_the_Sun][Siren],<hp70>,,attack:1231,force_strike:0,skill_1:2001,skill_2:0,skill_3:0,team_buff:0
2664,_c_Celliera,4*,water,blade,2326,[Resounding_Rendition+Jewels_of_the_Sun][Siren],!<hp70>,,attack:1014,force_strike:0,skill_1:1649,skill_2:0,skill_3:0,team_buff:0
2826,H_Edward,3*,light,blade,3041,[Resounding_Rendition+Crystalian_Envoy][Cupid],<hp70 & hp100>,,attack:1329,force_strike:0,skill_1:1166,skill_2:330,skill_3:0,team_buff:0
2341,_c_H_Edward,3*,light,blade,3041,[Resounding_Rendition+Crystalian_Envoy][Cupid],!<hp70 & hp100>,,attack:1101,force_strike:0,skill_1:966,skill_2:273,skill_3:0,team_buff:0
2891,Jurota,3*,water,blade,2317,[Resounding_Rendition+Crystalian_Envoy][Siren],<hp70>,,attack:1202,force_strike:0,skill_1:1688,skill_2:0,skill_3:0,team_buff:0
2471,_c_Jurota,3*,water,blade,2317,[Resounding_Rendition+Crystalian_Envoy][Siren],!<hp70>,,attack:1028,force_strike:0,skill_1:1443,skill_2:0,skill_3:0,team_buff:0
4105,Melody,3*,wind,blade,3040,[Halidom_Grooms+Resounding_Rendition][Zephyr],<hp70 & hp100>,no s2,attack:1822,force_strike:0,skill_1:0,skill_2:0,skill_3:562,team_buff:1720
3867,_c_Melody,3*,wind,blade,3040,[Halidom_Grooms+Resounding_Rendition][Zephyr],!<hp70 & hp100>,no s2,attack:1641,force_strike:0,skill_1:0,skill_2:0,skill_3:506,team_buff:1720
4151,Mikoto,5*,flame,blade,2383,[Resounding_Rendition+Crystalian_Envoy][Sakuya],<connect s1 & hp70>,,attack:1517,force_strike:0,skill_1:1878,skill_2:0,skill_3:756,team_buff:0
3233,_c_Mikoto,5*,flame,blade,2383,[Resounding_Rendition+Crystalian_Envoy][Sakuya],!<connect s1 & hp70>,,attack:1271,force_strike:0,skill_1:1363,skill_2:0,skill_3:598,team_buff:0
3901,Musashi,4*,wind,blade,2936,[Resounding_Rendition+Crystalian_Envoy][Pazuzu],<hp70 & last offense & 0 resist>,,attack:1727,force_strike:0,skill_1:1530,skill_2:0,skill_3:342,team_buff:0,s1_poison:299
2590,_c_Musashi,4*,wind,blade,2936,[Resounding_Rendition+Crystalian_Envoy][Pazuzu],!<hp70 & last offense & 0 resist>,,attack:1205,force_strike:0,skill_1:1133,skill_2:0,skill_3:251,team_buff:0,s1_poison:0
3202,Taro,3*,shadow,blade,2370,[Resounding_Rendition+Crystalian_Envoy][Shinobi],<hp70>,,attack:918,force_strike:0,skill_1:1238,skill_2:445,skill_3:600,team_buff:0
