dps,name,star,element,weapon,str,amulets,condition,comment,
350,ex_dagger,co,-,ability, , ,crit,ex1:35,ex2:35,ex3:35,ex4:35,ex5:35,ex6:35,ex7:35,ex8:35,ex10:70
500,ex_blade,co,-,ability, , ,strength,ex1:50,ex2:50,ex3:50,ex4:50,ex5:50,ex6:50,ex7:50,ex8:50,ex10:100
450,ex_wand,co,-,ability, , ,skilldamage,ex2:60,ex3:30,ex5:60,ex6:30,ex8:60,ex9:30,ex11:60,ex12:30,ex15:90
2691,Addis,4星,风,刀,3084,[RR+CE];dpsrange:(2015~2941),<hp70>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:910,force_strike:29,skill_1:788,skill_2:0,skill_3:202,team_buff:0,s1_poison:23,bleed:737
2370,_c_Addis,4星,风,刀,3084,[RR+CE];dpsrange:(1766~2577),!<hp70>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:798,force_strike:25,skill_1:691,skill_2:0,skill_3:177,team_buff:0,s1_poison:20,bleed:656
2634,Ieyasu,5星,暗,刀,2352,[RR+Jewels_of_the_Sun];dpsrange:(1831~2973),<hp70>,Shinobi,attack:569,force_strike:0,skill_1:883,skill_2:0,skill_3:237,team_buff:0,bleed:943
2101,_c_Ieyasu,5星,暗,刀,2352,[RR+Jewels_of_the_Sun];dpsrange:(1483~2380),!<hp70>,Shinobi,attack:455,force_strike:0,skill_1:707,skill_2:0,skill_3:188,team_buff:0,bleed:749
1865,Sinoa,4星,火,法,2840,[RR+FoG];dpsrange:(1292~2720),<hit15 & hp100 & hp70>,5c+fs,attack:798,force_strike:203,skill_1:0,skill_2:440,skill_3:0,team_buff:422
1558,_c_Sinoa,4星,火,法,2840,[RR+FoG];dpsrange:(1015~2362),!<hit15 & hp100 & hp70>,5c+fs,attack:628,force_strike:160,skill_1:0,skill_2:346,skill_3:0,team_buff:422
1574,Ezelith,5星,火,匕,2887,[RR+FoG];dpsrange:(1514~1712),<hp70 & hit15>,Flurry Debilitator won't work in the game,attack:663,force_strike:81,skill_1:618,skill_2:0,skill_3:172,team_buff:39
1334,_c_Ezelith,5星,火,匕,2887,[RR+FoG];dpsrange:(1275~1447),!<hp70 & hit15>,Flurry Debilitator won't work in the game,attack:558,force_strike:68,skill_1:521,skill_2:0,skill_3:144,team_buff:41
2481,Sazanka,4星,暗,斧,2196,[KFM+CE];dpsrange:(1885~2779),<hp70 & sleep>,Shinobi;,attack:733,force_strike:92,skill_1:861,skill_2:0,skill_3:0,team_buff:0,s2fs:18,bleed:774
2184,_c_Sazanka,4星,暗,斧,2196,[KFM+CE];dpsrange:(1661~2447),!<hp70 & sleep>,Shinobi;,attack:641,force_strike:81,skill_1:759,skill_2:0,skill_3:0,team_buff:0,s2fs:17,bleed:683
2724,Botan,4星,暗,枪,2168,[RR+Jewels_of_the_Sun];dpsrange:(2171~2872),<hp70>,Shinobi,attack:432,force_strike:58,skill_1:830,skill_2:0,skill_3:270,team_buff:256,bleed:875
2415,_c_Botan,4星,暗,枪,2168,[RR+Jewels_of_the_Sun];dpsrange:(1931~2544),!<hp70>,Shinobi,attack:378,force_strike:51,skill_1:726,skill_2:0,skill_3:236,team_buff:256,bleed:765
2567,Natalie,5星,暗,刀,2336,[Heralds_of_Hinomoto+One_with_the_Shadows];dpsrange:(2497~2582),<energy & hp20 & s2 without str buff>,Shinobi,attack:640,force_strike:19,skill_1:916,skill_2:0,skill_3:350,team_buff:0,s1_energized:52,s1_crisis:522,s3_energized:5,s1_crisis_energized:60
1684,_c_Natalie,5星,暗,刀,2336,[Heralds_of_Hinomoto+One_with_the_Shadows];dpsrange:(1684~1684),!<energy & hp20 & s2 without str buff>,Shinobi,attack:566,force_strike:17,skill_1:799,skill_2:0,skill_3:300,team_buff:0
1743,Berserker,4星,暗,剑,2763,[RR+FP],<hp70 & last offense>,,attack:604,force_strike:388,skill_1:749,skill_2:0,skill_3:0,team_buff:0
1577,_c_Berserker,4星,暗,剑,2763,[RR+FP],!<hp70 & last offense>,,attack:544,force_strike:350,skill_1:681,skill_2:0,skill_3:0,team_buff:0
1983,Euden,4星,火,剑,2969,[RR+FP],<hp70>,,attack:489,force_strike:308,skill_1:629,skill_2:262,skill_3:210,team_buff:83
1884,_c_Euden,4星,火,剑,2969,[RR+FP],!<hp70>,,attack:463,force_strike:292,skill_1:596,skill_2:248,skill_3:199,team_buff:83
2232,Karl,4星,火,剑,2935,[RR+FP],<hp70>,,attack:595,force_strike:383,skill_1:686,skill_2:0,skill_3:243,team_buff:323
