dps,name,star,element,weapon,str,amulets,condition,comment,
5239,Addis,4星,风,刀,3149,[RR+CE];dpsrange:(3995~5725),<hp70>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1525,force_strike:53,skill_1:1385,skill_2:0,skill_3:383,team_buff:0,s1_poison:29,ex_wand:477,bleed:1384
4585,_c_Addis,4星,风,刀,3149,[RR+CE];dpsrange:(3531~5018),!<hp70>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1336,force_strike:46,skill_1:1213,skill_2:0,skill_3:336,team_buff:0,s1_poison:25,ex_wand:417,bleed:1208
5199,Ieyasu,5星,暗,刀,2427,[RR+Jewels_of_the_Sun];dpsrange:(3818~5956),<hp70>,Shinobi,attack:930,force_strike:0,skill_1:1547,skill_2:0,skill_3:454,team_buff:0,ex_wand:556,bleed:1710
4173,_c_Ieyasu,5星,暗,刀,2427,[RR+Jewels_of_the_Sun];dpsrange:(2923~4770),!<hp70>,Shinobi,attack:744,force_strike:0,skill_1:1239,skill_2:0,skill_3:361,team_buff:0,ex_wand:447,bleed:1380
3544,Sinoa,4星,火,法,2953,[RR+FoG];dpsrange:(2350~4900),<hit15 & hp100 & hp70>,5c+fs,attack:1370,force_strike:365,skill_1:0,skill_2:787,skill_3:0,team_buff:902,ex_wand:118
2981,_c_Sinoa,4星,火,法,2953,[RR+FoG];dpsrange:(1846~4266),!<hit15 & hp100 & hp70>,5c+fs,attack:1078,force_strike:288,skill_1:0,skill_2:619,skill_3:0,team_buff:902,ex_wand:92
3111,Ezelith,5星,火,匕,3002,[RR+FoG];dpsrange:(2999~3319),<hp70 & hit15>,Flurry Debilitator won't work in the game,attack:1162,force_strike:137,skill_1:1159,skill_2:0,skill_3:352,team_buff:71,ex_wand:226
2643,_c_Ezelith,5星,火,匕,3002,[RR+FoG];dpsrange:(2535~2831),!<hp70 & hit15>,Flurry Debilitator won't work in the game,attack:983,force_strike:115,skill_1:980,skill_2:0,skill_3:297,team_buff:73,ex_wand:191
4726,Sazanka,4星,暗,斧,2262,[KFM+CE];dpsrange:(3579~5307),<hp70 & sleep>,Shinobi;,attack:1236,force_strike:143,skill_1:1499,skill_2:0,skill_3:0,team_buff:0,s2fs:28,ex_wand:436,bleed:1381
4188,_c_Sazanka,4星,暗,斧,2262,[KFM+CE];dpsrange:(3175~4704),!<hp70 & sleep>,Shinobi;,attack:1090,force_strike:127,skill_1:1330,skill_2:0,skill_3:0,team_buff:0,s2fs:25,ex_wand:387,bleed:1227
5312,Botan,4星,暗,枪,2231,[RR+Jewels_of_the_Sun];dpsrange:(4246~5698),<hp70>,Shinobi,attack:704,force_strike:111,skill_1:1438,skill_2:0,skill_3:453,team_buff:497,ex_wand:521,bleed:1585
4709,_c_Botan,4星,暗,枪,2231,[RR+Jewels_of_the_Sun];dpsrange:(3777~5047),!<hp70>,Shinobi,attack:616,force_strike:97,skill_1:1258,skill_2:0,skill_3:396,team_buff:497,ex_wand:456,bleed:1387
4973,Natalie,5星,暗,刀,2411,[Heralds_of_Hinomoto+One_with_the_Shadows];dpsrange:(4860~5006),<energy & hp20 & s2 without str buff>,Shinobi,attack:1089,force_strike:37,skill_1:1612,skill_2:0,skill_3:595,team_buff:0,s1_energized:67,s1_crisis:950,ex_wand:487,s3_energized:39,s1_crisis_energized:93
3185,_c_Natalie,5星,暗,刀,2411,[Heralds_of_Hinomoto+One_with_the_Shadows];dpsrange:(3185~3185),!<energy & hp20 & s2 without str buff>,Shinobi,attack:955,force_strike:33,skill_1:1399,skill_2:0,skill_3:510,team_buff:0,ex_wand:286
