dps,name,star,element,weapon,str,amulets,condition,comment,
5244,Addis,4星,风,刀,3149,[RR+CE];dpsrange:(4054~5725),<hp70>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1525,force_strike:53,skill_1:1592,skill_2:0,skill_3:441,team_buff:0,s1_poison:34,bleed:1598
4599,_c_Addis,4星,风,刀,3149,[RR+CE];dpsrange:(3386~5018),!<hp70>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1337,force_strike:46,skill_1:1396,skill_2:0,skill_3:386,team_buff:0,s1_poison:29,bleed:1403
5217,Ieyasu,5星,暗,刀,2427,[RR+Jewels_of_the_Sun];dpsrange:(3899~5956),<hp70>,Shinobi,attack:930,force_strike:0,skill_1:1779,skill_2:0,skill_3:522,team_buff:0,bleed:1984
4168,_c_Ieyasu,5星,暗,刀,2427,[RR+Jewels_of_the_Sun];dpsrange:(3063~4770),!<hp70>,Shinobi,attack:744,force_strike:0,skill_1:1426,skill_2:0,skill_3:415,team_buff:0,bleed:1582
3544,Sinoa,4星,火,法,2953,[RR+FoG];dpsrange:(2350~4900),<hit15 & hp100 & hp70>,5c+fs,attack:1370,force_strike:365,skill_1:0,skill_2:905,skill_3:0,team_buff:902
2981,_c_Sinoa,4星,火,法,2953,[RR+FoG];dpsrange:(1846~4266),!<hit15 & hp100 & hp70>,5c+fs,attack:1078,force_strike:288,skill_1:0,skill_2:712,skill_3:0,team_buff:902
3111,Ezelith,5星,火,匕,3002,[RR+FoG];dpsrange:(2999~3312),<hp70 & hit15>,Flurry Debilitator won't work in the game,attack:1162,force_strike:137,skill_1:1333,skill_2:0,skill_3:405,team_buff:72
2643,_c_Ezelith,5星,火,匕,3002,[RR+FoG];dpsrange:(2535~2851),!<hp70 & hit15>,Flurry Debilitator won't work in the game,attack:983,force_strike:115,skill_1:1128,skill_2:0,skill_3:342,team_buff:73
4726,Sazanka,4星,暗,斧,2262,[KFM+CE];dpsrange:(3579~5307),<hp70 & sleep>,Shinobi;,attack:1236,force_strike:143,skill_1:1724,skill_2:0,skill_3:0,team_buff:0,s2fs:32,bleed:1588
4188,_c_Sazanka,4星,暗,斧,2262,[KFM+CE];dpsrange:(3175~4704),!<hp70 & sleep>,Shinobi;,attack:1090,force_strike:127,skill_1:1530,skill_2:0,skill_3:0,team_buff:0,s2fs:29,bleed:1411
5312,Botan,4星,暗,枪,2231,[RR+Jewels_of_the_Sun];dpsrange:(4246~5698),<hp70>,Shinobi,attack:704,force_strike:111,skill_1:1654,skill_2:0,skill_3:521,team_buff:497,bleed:1823
4709,_c_Botan,4星,暗,枪,2231,[RR+Jewels_of_the_Sun];dpsrange:(3777~5047),!<hp70>,Shinobi,attack:616,force_strike:97,skill_1:1447,skill_2:0,skill_3:455,team_buff:497,bleed:1595
4989,Natalie,5星,暗,刀,2411,[Heralds_of_Hinomoto+One_with_the_Shadows];dpsrange:(4871~5023),<energy & hp20 & s2 without str buff>,Shinobi,attack:1089,force_strike:37,skill_1:1853,skill_2:0,skill_3:684,team_buff:0,s1_energized:77,s1_crisis:1092,s3_energized:46,s1_crisis_energized:107
3185,_c_Natalie,5星,暗,刀,2411,[Heralds_of_Hinomoto+One_with_the_Shadows];dpsrange:(3185~3185),!<energy & hp20 & s2 without str buff>,Shinobi,attack:955,force_strike:33,skill_1:1609,skill_2:0,skill_3:587,team_buff:0
